Destination Name,Review Head,Review Body,Rating,Date
Yemrehanna Kristos,We were amazed,It was quite a long journey to get to the church from Lalibela as the road was not good in a number of places but the scenery was magnificent and all the local people were walking to market with their livestock to sell.There is an...,4,August 2016
Ethnological Museum,Interesting Artificats But Little Context,"Although the museum is nice...I would recommend a knowledgeable guide to get the most out of it.  Most exhibits aren't well documented with context, so its tough to really understand how amazing the artifacts are you are looking at.",3,June 2012
Ethnological Museum,Ethnological Museum,Museum and getting there welll worth the experience,4,June 2012
Ethnological Museum,Very Historical Museum,I really liked the guide that the museum has on staff. He was very knowledgeable and able to answer all the questions I had. cant wait to visit again.,4,April 2012
Ethnological Museum,"Etnography, Icons and the rooms of the former Emperor",One of the most impressive museums in Africa (South of Cairo),5,May 2012
Ethnological Museum,Best Museum in Addis,"Walk through the beautiful Campus of Addis University and find this old palace of Haile Silase. The best part is the exhibit on the various tribal people of Ethiopia, arranged by life events (creation, birth, adolescence, marriage, death). A fantastic introduction if you are going...",5,April 2012
Ethnological Museum,Very well done!,"At times the museum might be a bit superficial (jumping from one ethnic group/religion/subject to another), but in general they've done an amazing job with the layout (based upon life cycles) and with the limited space they have for such a huge topic...the staff are...",4,May 2012
Ethnological Museum,Excellent museum of former emperor palace,"It used to be the Palace for the last Emperor of Ethiopia and now one of the main universities in Ethiopia. But, part of the university is still reserved as a museum to show the lives of the emperor and artifacts of the royal. Even...",5,April 2012
Ethnological Museum,former emperor palace,"you will find just a former palace, in the middle of addis university, just a small place with a feel spaces",3,April 2012
Ethnological Museum,Worth a visit for the building as well as the museum,"Basically three museums, that of the palace, the ethnological collection and the art/music gallery. The history of the palace provides great insights as to the regime changes which took place in Ethiopia across the 20th century while the museum provides a somewhat traditionalist anthroplogist overview...",4,March 2012
Ethnological Museum,"A little bit rough and ready, but `Lucy` was worth the visit","Needs some money spending on it, but very interesting and `Lucy` is a must. That`s the oldest human skelleton in the world, found in Ethiopia, the `birthplace of mankind`.",3,March 2012
Red Terror Martyrs Memorial Museum,Red Terror Martyrs Memorial Museum,All against Mengistu and what he did in the period of his regime from 3 February 1977 – 10 September 1987,3,September 2016
Red Terror Martyrs Memorial Museum,Haunting,My husband and I visited this museum in December and were haunted for days.  Our guide was a survivor of the Derg and he gave us a very graphic account of this atrocious time in Ethiopian history.,5,December 2015
Red Terror Martyrs Memorial Museum,Red teroor museum,"Museum matters. We think the museum is most important and interesting in Addis Ababa.
Describes the corrupt government during communist dictator Mengistu Authority.",5,September 2016
Red Terror Martyrs Memorial Museum,Worth a visit,"It's a very small museum and can be completed in less than an hour. However, you come away with some of the history.",4,September 2016
Red Terror Martyrs Memorial Museum,Interesting and moving museum,A really interesting museum about a time in Ethiopia's history I knew nothing about! I was really moved by the exhibitions and stories. It would have been even better if there was slightly more information to read.,4,September 2016
Red Terror Martyrs Memorial Museum,"""Dark Years' History"" I'd call it, a history you'll find yourself happy to learn about but sad to know it even happened.","You'd get into the museum like any other museums, to learn the history of the past, a history you would regret it ever happened in the history of humanity. I would call the history in this museum ""Dark Years' History"". It's worth visiting but be...",5,May 2016
Red Terror Martyrs Memorial Museum,"Interesting, may have been better with a guide","I walked through here for about an our one day. Not so much in terms of explanation, but interesting. I didnt have a guide and that would have been helpful.",3,August 2016
Red Terror Martyrs Memorial Museum,Very sad...,"This is a history of Ethiopia that everyone needs to learn about, very dark and disturbing. 

Very enlightening and the guide was very generous with the facts and tidbits about the whole period.

Definitely a must visit.",5,September 2016
Red Terror Martyrs Memorial Museum,Worth a visit - you will learn much,"A small but powerful display, through photo and artifacts, of the 1970s and 1980s in Ethiopia, when mass murder was perpetuated my the military leaders.",5,August 2016
Red Terror Martyrs Memorial Museum,"Interesting but disturbing museum, small so can do in an hour or 2.",Very interesting and moving museum about a difficult period in Ethiopian history.  Would be nice if there are guides but I did have a local Ethiopian friend who was able to give me some of the relevant history.  Done tastefully but did not hold back...,5,August 2016
National Museum of Ethiopia,Underwhelming ,So many great artifacts but the displays are dated and the overall atmosphere is dreary.  2 hours is plenty of time here. Keep an eye on valuables as there were two characters who were asked to leave the museum as they seemed to be stalking...,2,May 2018
National Museum of Ethiopia,Worth a visit,"Last time I was in Ethiopia (2017), this Museum was undergoing much needed renovations (at long last! My 1st visit there dates back to December 2011). I was always saddened to see treasures such as the throne of one the country's oldest emperor covered with...",5,July 2017
National Museum of Ethiopia,Stop texting your “Ex” and go see Dinknesh (Lucy),"It’s not every day you get a chance to see a world treasure. If you call her by her Ethiopian name - Dinknesh, you’ll be surprised by what happens.",4,May 2018
National Museum of Ethiopia,Museums,"Nice place to see about not well looked after
A must to see once in Ethiopia

Bit of a drive to hectic traffic",5,September 2017
National Museum of Ethiopia,Lucy,"Lucy is the highlight but they also have nice other artifacts and a good way to learn about Ethiopia’s history , I think it would be an important place to visit.",4,June 2018
National Museum of Ethiopia,Interesting and only 10 birr to visit as a 'forenji',"Great museum, especially downstairs where Lucy is as there is more explanation about the different objects. Easy to get to, 10 minute walk from arat kilo",5,December 2017
National Museum of Ethiopia,Museum,Could have been so good but it was not. The lighting and quality of displays were disappointing. Sure Lucy is in the basement and you can get a glimpse of her when the iphones batteries fail. Not much care in the displays.,2,May 2018
National Museum of Ethiopia,Quite the place,"They have all of the original bones - Lucy - everything.  Its not the biggest museum, but I've gone twice now and both times it was worth the visit...",5,March 2018
National Museum of Ethiopia,Worth seeing Lucy but not much else.,Impressively small for the National Museum of such a large and historically significant country. Items there are not well preserved except for the bones of Lucy. Takes an hour or less to see.,3,May 2018
National Museum of Ethiopia,Lots to see,"I guess everyone who visits Addis needs to see Lucy, the famous skeleton found by Leaky.  I was underwhelmed - but I did enjoy the display of famous emperors of Ethiopia, with all their finery.",3,July 2017
National Museum of Ethiopia,Luccie,"It is very nice place to be I sow one of hostraropitec person whose name luccie it was amaizing,it was in Addis ,hhhhhhhjjjjjjhhh+bhhhhhhhhh",4,October 2019
National Museum of Ethiopia,Good bit of history,The museum is nothing spectacular but its got a good amount of Ethiopian history which is interesting.,3,October 2019
National Museum of Ethiopia,Museum,"Some interesting exhibits. Most interesting is the reconstruction of ""Lucy"". Whole building feels super rundown, but the entry fee was super cheap. Can't have it both ways I guess.",3,September 2019
National Museum of Ethiopia,"The collection is a mix, well-worth an engaged visit","The museum is located in very pleasant green grounds, and houses quite a range in its collection - from pre-historic to the contemporary. Well-worth getting a guide. Allow at least 2 hours for a thorough look. Apart from the famed ""lucy"" skeleton, there are others...",5,October 2019
National Museum of Ethiopia,Interesting building but a dump. ,"Museums as a whole in Ethiopia are rubbish so my recommendation is just to avoid them all. If you do a day tour insist on not visiting a single one. Most are poorly lit, covered in dust, no curation and full of a lot of...",1,October 2019
National Museum of Ethiopia,Small & interesting ,"My friend & I took a day tour of Addis Ababa. Our guide took us here for a visit. Obviously, Lucy is the draw. Apparently her bones are too fragile to be displayed so there are very good facsimiles. There are also art exhibits and...",4,September 2019
National Museum of Ethiopia,National museum ,"National museum of Ethiopia is only 4 km from Bole airport. Blue white taxi will cost between 100-150 birr, with local transport only 3 birr one way",4,October 2019
National Museum of Ethiopia,Basic,Ethiopia has so much history and this museum does not do it justice. Old fashioned and dull. Lucy is the star attraction but her story was not told well.,3,October 2019
National Museum of Ethiopia,Also known as Lucy's Museum,Definitely worth seeing.  Quite shabby but definitely go.  We went to all the floors with a guide.  I would suggest you get a knowledgeable guide to explain things the writen explanations do not cover.,5,October 2019
National Museum of Ethiopia,Tired but informative,"This was a good, small museum that we could get through fairly quickly and clear quite a bit. I would say that it was worth the time!",4,October 2019
Rock-Hewn Churches of Lalibela,It should be visited once in a life time!,"I have visited Lalibela five times. The rock hewn churches are so marvelous enough.The 11 rock hewn churches are believed the socalled Jerusalem and each of the  them are similar to  the Jerusalem's churches.The design, the colorful painting and the astonishing churches can catch visitors...",5,August 2016
Rock-Hewn Churches of Lalibela,Absolutely Fantastic Destination,"With all the images and writing available for the rock hewn churches, it could be difficult for them to meet expectations.  The entire site succeeds beyond any expectations you could have.  There is well experienced organization with guides licensed and a visitor center that makes...",5,July 2016
Rock-Hewn Churches of Lalibela,unbelievable churches..,"The Lalibela rock-hewn churches are really unbelievably beautiful. They are undoubtedly a must see. Obviously the huge negative is the 50 USD price tag, hopefully this will soon change in the meantime if you can afford it you must go see them. As you're already...",5,August 2016
Rock-Hewn Churches of Lalibela,Awe inspiring,We just concluded our second day of church visits and they have not disappointed. Our guide explained thoroughly this very fascinating history behind these wonderful structures. One can simply not comprehend the thought and efforts that went into the construction of these buildings. We loved...,5,August 2016
Rock-Hewn Churches of Lalibela,Miracle but....very expenive and people in a total misery!!!!,"We were 3 persons and we travelled around Ethiopia from 3 until 21 Feb 2016 (ADD, Bahar Dar, Gondar, trek Simien M.N.P, Axum, Lalibela, Omo valley).
 
We caught the flight from Axum to Lalibela with Ethiopian Airlines, it is the only airline in Ethiopia. The...",3,February 2016
Rock-Hewn Churches of Lalibela,An amazing experience,This churches under the ground are very beautiful and worth the visit. Incredible way of construction. Are active still today.,5,December 2015
Rock-Hewn Churches of Lalibela,Stunning. ,This place was amazing. We visited during a holiday and many of the priests/ leaders of the religion were performing a ceremony and chanting. Their voices echoes throughout the churches and created a beautiful ambience for us passing through. The best part was the man...,5,March 2016
Rock-Hewn Churches of Lalibela,Stunning heritage site,"Please don't hurry when visiting these churches! Take two days to see everything with the calm this unique site deserves. It is one of the most impressive places I have ever visited.
When visiting, remember this a worship place and it is very important to...",5,July 2016
Rock-Hewn Churches of Lalibela,St. George is the highlight but others are interesting,St. George (pictured) is definitely the highlight but in general the idea of carving out these churches is quite impressive and worth seeing.,4,August 2016
Rock-Hewn Churches of Lalibela,Beautiful experience,Fascinating to travel through the channels and tunnels around the huge site and discover how to get to the levels below the ground surface.  Very moving and special place.  So many very special places and people around Ethiopia,5,May 2016
Omo National Park and River,unforgettable and  excellent 8 day tour with teddy zion tours,"we recommended teddy from a friend who did a tour last year, we contacted teddy ask for the possibility if he can help as  arrange the tour, 
 teddy was wiling to help with the program we look for, he response very fast and suggest a...",5,September 2019
Omo National Park and River,Kali Omo valley Excellent Tour guide with unforgettable experience,"A soul rebel, a spirit full of adventure and love, and most of all a kind heart, that’s what H is (I forgot his full name cos it’s quite long). He was one of my guides during my solo trip in Omo Valley to visit...",5,August 2019
Omo National Park and River,Visite the tribes with Gech Akiliku,"Backpacking by myself, I usually don't hire guides. But I met Gech (whatsapp +251936524773,  Gech32@yahoo.com ) in Arba Minch and had good contact so we visited the Dorze village and spent 6 nights in families that made this experience unique and unforgettable. Gech also knows...",5,September 2019
Omo National Park and River,24 hours in Jinka,I was extremely impressed with Reco of Osher Ethiopian Tours from the moment we began corresponding on Facebook. He came highly recommended by a friend so I knew we were in great hands. When we landed Jinka Reco was right out front of the airport...,5,September 2019
Omo National Park and River,Good place,"Kind local guys,good views,jinka not too far,meet some people,they hnow English very well.and can help a lot.",5,September 2019
Omo National Park and River,Amazing experience!,I went to the Omo Valley for 2 days and have met with a tour guide of Travel to the tribe at Jinka airport. He has been very helpful to tailor a tour to our limited time constraints to maximum what we got out of...,5,September 2019
Omo National Park and River,5 days in Omo Valley with Baby Jinka!,"During September of 2019, I spend 6 days traveling through the Omo Valley visiting different ethic groups. 
In Jinka, among many other “tourist guides” I did meet Baby Jinka. After multiple interviews with a bunch of guides, I felt he was the person for the...",4,September 2019
Omo National Park and River,A tour in Omo valley to remember,"While visiting southern Ethiopia with friends in August 2019, we had a great experience visiting Omo valley tribes for three days. We organised the tour from Arba Minch, with the See Us tour guide association, and our guide Abity arranged for a visit to Konso,...",5,August 2019
Omo National Park and River,OMO VALLEY NON TOURSTIC TOUR,"Myself ,and two other ladies from New Zealand, were fortunate enough to have Yonas as our driver/guide in the southern portion of our Ethiopian 16 day visit. He took care of us and drove us many miles around the various tribes in the Omo Valley....",5,December 2018
Omo National Park and River,Some great days in Ethiopia's South with Nairobi Borena,"We went to Arba Minch in Southern Ethiopia and it was certainly a nice highlight of our travels. This was also thanks to Nairobi who we met in Arba Minch, a local guide we got into contact with while visiting a local ceremony. I am...",5,December 2018
National Museum of Ethiopia,Museum visit,"Great museum with lots to see especially Lucy, our ancestor. The television screenings were also good about historic Ethiopia.",4,July 2013
National Museum of Ethiopia,Worth seeing,Very Good  and small enough not to get lost or board! Worth visiting. I reccomend the tour with the knowledgeable staff that speaks english very well.,5,July 2013
National Museum of Ethiopia,Worth a look,"I had to see Lucy when i was visiting, so me and my buddy went in with a student guide. There is a replica of Lucy inside and also the remaining bones are there. Other than that, there is creepy stuffed baby elephant outside and...",3,August 2013
National Museum of Ethiopia,Not to miss in Addis,"Definitely not to miss while in Addis. It's in an old building and the museum itself is a bit outdated, but there are lots of really interesting displays of human evolution. Probably one of my favorite museums so far, mainly because I found the stuff...",4,August 2013
National Museum of Ethiopia,Enlightning and original,"In center of town, tired building and tired show cases.
I only put 3 stars for what I thought is extremely interesting displays of ""Pre - Human"" species.
Dating from millions of years and displayed in a clear, interesting and sequential way. 
Home of the...",3,August 2013
National Museum of Ethiopia,Worth a look,"This small museum has improved over the last 2 years. It is worth a visit and go to the' Lucy' restaurant next door , it is great and a real find for good food and clean touilets. Also check out the real live tortoises in...",3,August 2013
National Museum of Ethiopia,Small but Interesting,"The Lucy exhibition is top notch, kept up to date, and ever improving. When I came it was only a temporary exhibition as they worked on the display downstairs.
The rest of the museum is interesting but a bit outdated. I really enjoyed the artwork...",4,July 2013
National Museum of Ethiopia,"Patchy museum, but some worthwhile stuff","The collection is decidedly uneven in the range of its coverage. There is a nice selection of pre-Axumite material from Yeha and other places, but little from Axum itself, or indeed from medieval Ethiopia. The extensive anthropology exhibit is currently being relocated, but this means...",3,July 2013
National Museum of Ethiopia,Our only museum experience in Addis,"We were in Addis for little less than a week but throught that if we were going to see any museums it would be the National Museum to check out the display on evolution and the Lucy skeleton. 
So with nothing to compare it to...",3,May 2013
National Museum of Ethiopia,Poorly lit place,The museum is poorly lit and and some of the items on display have not been described making it difficult to get the story behind the items. The museum also lack a prepresentation of all tribes of Ethiopia as i did not see stories and...,2,June 2013
Rock-Hewn Churches of Lalibela,nothing else like it,"Working church carved out of a deep hole, plain inside but its situation makes it unique. It would have been great to hear how archaeologists and engineers thought it had been built rather than listening to the 'religious ' explanation of 'angels' helping",5,February 2016
Rock-Hewn Churches of Lalibela,10 of the 11 churches were open - well worth it!!,"These rock churches are stunning. Created from single slabs of rock and built from the top down, these churches offer a glimpse of beauty from almost a millennium passed. We were able to visit all 10 churches in about 4 hours. Our guide was knowledgeable...",5,February 2016
Rock-Hewn Churches of Lalibela,what a view from above!,"The church is stunning; from the top or at the base, it' a beautiful rock church. How it can be made from a single slab of rock is astounding. I believe our guide said it was the youngest of the 11 churches in the area.",5,February 2016
Rock-Hewn Churches of Lalibela,The most interesting church I visited,This is by far the most interesting and unique church I visited so far. The idea to dig a church in the hard rock is unbelievable and very hard to understand. The technological and aesthetical achievements are exceptional. A mast to see if you are...,5,February 2016
Rock-Hewn Churches of Lalibela,Lalibela churches ,"Amazing churches carved out of the rock, a UNESCO site, many of the churches are being covered by tarp to prevent future damage. Cost is $50...",5,December 2015
Rock-Hewn Churches of Lalibela,Spectacular ,This is the church most people see images of in relation to Lalibela. The view from the top is amazing. If you are in the area go here just to see this - go down and sit inside.,5,December 2015
Rock-Hewn Churches of Lalibela,thats why people visit Lalibela,"I must warn you the entrance fee is quite high. 50 USD per person which I found really expensive for such heritage attraction. Still if you are in Africa and visiting these churches for its historical values, you will love it. One more tips, many...",5,January 2016
Rock-Hewn Churches of Lalibela,wonderful example of church,"St. George is the church for which we visited Lalibela. Although the trouristic fee is really high, if you are in Lalibela, you must visit all thre church clusters. St. Gerge is the most important of all three. You will be surprised!",5,January 2016
Rock-Hewn Churches of Lalibela,Unique,"This is the most famous of the area stone curved churches and is very unique. The way to the church is quite hard and I wonder why the local authorities have not invested the minimal effort to make it more accessible, especially in face of...",4,February 2016
Rock-Hewn Churches of Lalibela,Impeccable,"Words or pictures can not do justice to this 12th century living heritage of Lalibela. It simply blow a mind away and hard to imagine they were all curved out of one Solid rock and all made by hand!!!

I would just say this is...",5,February 2016
King Ezana's inscription,Ezana's Inscription,"Interesting.  It's similar to the Rosetta Stone, in that it provides translations between three ancient languages: Geez, Sabean and Greek.  But it's a small site, and I probably wouldn't have found it without our guide, even though it's near the ""Queen of Sheba's swimming pool""...",4,October 2015
King Ezana's inscription,North Ethiopia history ,Incredible must visit.. Would've been great if I Could understand the writing but never the less good experience.. Particularly North of Ethiopia is very rich in history..,4,December 2015
King Ezana's inscription,Would have been nice to know what it said,"We stopped in briefly while touring other Axum sites.

The hut it is in is under whelming, but I guess it is nice for the locals that it has been kept locally rather than shipped to a museum that they may never have access to....",3,November 2015
King Ezana's inscription,This 4th century tablet enabled translations from Greek and 2 ancient Ethiopian languages,"This tablet dating from the 4th century was found in its current location and is the Ethiopian Rosetta stone as it contains on 3 different sides, identical inscriptions written in 2 Ethiopian languages and in Greek.  It warrants a short stay but is historically signifiant.",4,October 2015
King Ezana's inscription,Archiology,"Aksum reached its last period of glory during Kaleb's reign. Legends were inscribed in the Ge' ez language on coins, and art and architecture flourished. Aksum controlled traffic on the Red Sea, as well as much of the Far Eastern trade. Only Aksumites were permitted...",5,September 2015
