Destination Name,Review Head,Review Body,Rating,Date
National Museum of Ethiopia,Lucy is the star attraction,"The museums most interesting exhibit on the bottom floor where Lucy is,  along with other ancient ""human"" remains.",4,February 2016
National Museum of Ethiopia,"Lucy, her friends and the building next door!","Yes Lucy lives here, as well as Ardi (another older sister) and Salem (a 3 yr old baby) all fossilised. It is awe inspiring to think of time and wonder what it might have been like so many years ago!
However, there is an annexe-...",4,February 2016
National Museum of Ethiopia,Worth a visit,"Pretty standards little museum with some great pieces. The Lucy - human evolution - exhibit is pretty great. While by no means extensive, I, almost surprisingly, would recommend a visit.",4,February 2016
National Museum of Ethiopia,This museum contains some very important hiistorical artefacts.,"For me this visit allowed me to relate some of the historical facts I knew to real articles, therefore evidencing what I knew theoretically.",4,June 2015
National Museum of Ethiopia,Lucy meets Afewerk.,"I visited the museum a few years ago just to see Lucy, and in a few weeks I will visit her again, but I found it a most interesting place. Wondering round the many exhibits on a number of floors I came across a large...",4,April 2015
Tombs of Kings Kaleb and Gebre Meskal,Remarkable structures from 6th century,"King Kaleb was a well known warrior whose victories went beyond what is today northern Ethiopia also to Arabian peninsula. The structure contains two tombs of Kind Kaleb and also his son and are still well preserved. However, the real tomb of the King is...",4,October 2019
Tombs of Kings Kaleb and Gebre Meskal,Magic ,"Maybe some tourists call this just a stone but for me, i was extremely happy to see the underground tombs like those in Egypt, a great place to feel the history",5,April 2019
Tombs of Kings Kaleb and Gebre Meskal,two holes in the ground,"Two damp dark holes, with non working lights. You can go, or you can give it a miss, either works. Not really worth it.",3,July 2019
Tombs of Kings Kaleb and Gebre Meskal,Fascinating Architecture,"The tombs are massive and empty. Despite the enormous work that went into building them, the kings were never buried there. Nonetheless, they represent stunning workmen ship. They stone work is almost identical to Inca construction perfection.",4,February 2019
Tombs of Kings Kaleb and Gebre Meskal,Good ruins,You really do need a guide to explain and interpret what the ruins are as there is not much in English. Great setting,4,January 2019
Tombs of Kings Kaleb and Gebre Meskal,An amazing history,"An amazing history here but a lot more needs to be uncovered. There is a tale of a tunnel from this location to Israel...WOW if it is really true. If not impressed by the site, at a minimum you can enjoy the beautiful view of...",5,December 2018
Tombs of Kings Kaleb and Gebre Meskal,Interesting visit,"The excavations are continuing and recently a well with a tunnel have been unearthed. It will be interesting in a few years as more is uncovered. 
It was really windy and dusty the day we visited.  Lovely view of the Adwa Mountains.",4,January 2019
Tombs of Kings Kaleb and Gebre Meskal,Amazing food ,"This resturant is amazing great food great place we loved it the food taste yummmmmy smells good too , me and my kids are very picky but this time they loved everything food for four people with 3 starter dishes and 1 kids meal 3...",5,August 2018
Tombs of Kings Kaleb and Gebre Meskal,Make sure to bring a guide(book),"These tombs are situated away from the hustle and bustle of the town. It is important to have a good guide(book) to help you here to explain what it is that you see. You will see a lot of stones and rubble, but the tombs...",4,April 2018
Tombs of Kings Kaleb and Gebre Meskal,Really interesting and amazing stone work,"Worth a visit to see the breadth of excellent stone work of what must have been a highly developed civilization.  A short drive from the center of town, but you can imagine what must have been there if you can envision the palace that was...",5,June 2017
Omo National Park and River,Omo Valley Guide,We are two girls travelling and had one full week in Ethiopia and we had so many concerns about what to do in Ethiopia where to stay and even what to eat. We are so glad that we find such professional guide. We first contacted...,5,August 2018
Omo National Park and River,Omo Valley tour,We have just returned from an excellent 9 day tour of the Omo Valley. We spent a great deal of time researching the trip and were extremely fortunate in finding Solomon Gezu of Go Ethiopia Tours as our guide. We began our trip flying into...,5,August 2018
Omo National Park and River,Best experience ever made with our guide Andualem Geberekirstos from Zani Tours in Jinka,"After having done Northern Ethiopia - the historic curcuit - on our own by bus (to Axum) and plane (Lalibela and back to Addis A.), we (my wife, our son - 13 years and me) stayed for 5 days in Jinka (EcoOmo Valley Lodge -...",5,August 2018
Omo National Park and River,out of this world,"One of the last places in the world where you can still see the indoor life of the local residents, although the influence of tourism begins to seep but you can still visit the tribes, to see and experience the lifestyle that has not changed...",5,August 2018
Omo National Park and River,Zani Ethiopian Tours - Great Experience,"With Zani Ethiopian Tours we travelled in 7 friends in the Omo region visiting 5 tribes and sleeping with tents in their villages. With Zani Ethiopian tour you go to the heart of the Omo, you do not stop where most tourists do but Andualem...",5,December 2017
Omo National Park and River,Incredible off the beaten track experience. I had great guide who made sure my experience was memorable.,"I drove from Addis to the Kenyan border and saw numerous tribes in an unspoiled setting. It is not easy to get to meet these people, this requires negotiation. Once a relationship is established your are able to interact and see how they live. Without...",5,August 2018
Omo National Park and River,Kindness and Wisdom from the People of the Omo Valley,"Beautiful and interesting trip through the Omo River Valley, thanks to our guides Sisay Assefa and Bodo Ayke, who were both incredibly kind and knowledgable. Bodo is Hamer and helped us meet people in Turmi. Sisay is from Arba Minch and catered the trip to...",5,April 2018
Omo National Park and River,Unforgettable experience!!,I happened to meet my guide by chance but it was well worth it. MY guide (Yonas) was fantastic. Everywhere I asked he took me. And even some places I didn't ask to go. I really recommend him to anyone! I could not have had...,5,May 2018
Omo National Park and River,"Good tour, best guide!","The tour was really nice, especially the less known tribes along the way.
the important thing is to have a good guide.
Our guide (Yonas) was fantastic and available for every request.
I really recommend him to anyone!
His contacts: 
Ras Yonas 
Yona177@yahoo.com.
Mobile +251913384298....",5,March 2018
Omo National Park and River,Six days in the Omo Valley,"Three of us wanted to experience the Omo Valley, and we hired Addis Rasta to be our guide, based on the good reviews he had and his responsiveness and enthusiasm. 
We can’t recommend Addis highly enough - he was very professional, took care of all...",5,August 2018
National Museum of Ethiopia,Lucy takes 5 minutes,"Worth a stop to say you saw Lucy! The museum has seen better days, but it does have a sampling of other historical artifacts.",3,October 2015
National Museum of Ethiopia,"Intersting stuff, but poor presentation","There is a lot to see here, but it is scattered on the several floors and for sure lacks a concept and good museum designer.",3,October 2015
National Museum of Ethiopia,The seat of humanity!,"This is a very ""tired"" facility and is not aesthetically appealing or attractive.  That being said the information and history of humanity is contained within the walls here and it is well worth a few hours to visit.",4,October 2015
National Museum of Ethiopia,We are all african..,"Its a good place to visit and know more about Ethiopia, its history and actually about the history of the human kind. And to believe that humanity started from Africa. At the end I found that  we are all african in the origin but..... 
They...",3,October 2015
National Museum of Ethiopia,Lucy is the only reason to visit,"The museum is overall in a poor shape and most exhibits don't have any text or explanation. The museum is quite forgettable with the exception of Lucy, the oldest humanoid fossile until recently. The fossil exhibition in the basement is -contrary to the rest of...",3,July 2015
National Museum of Ethiopia,Please fix it up,Worth a quick stop but don't expect too much. The National Museum certainly needs a lot of work as it is in quite a state of neglect. Even the garden outside is overgrown and in a terrible mess. Go and have a look none the...,3,October 2015
National Museum of Ethiopia,The Cradle of Mankind,"This is a small museum with lots of interesting exhibits detailing Ethiopean history, tradition and culture which must be one of the best on the planet. However the star of the show is Lucy, the 3.3m year old pre-human preserved skeleton. Incredible, fascinating and humbling...",5,October 2015
National Museum of Ethiopia,An Addis must-see - but lots of imagination required.,"Definitely worth a quick stop to visit Lucy and marvel at how the human species has evolved over the millennia. Unfortunately the exhibit is very crowded and there could be a lot more information displayed. The artifacts on the first floor are amazing, but could...",3,October 2015
National Museum of Ethiopia,"""Lucy in the Sky with Diamonds""",A very nice museum. There's a quick security search when you enter the area and enough parking was available. The grounds are pretty quiet which was a nice contrast to the bustle of the city. Tourists will pay more for the entrance fee than the...,4,October 2015
National Museum of Ethiopia,Nice small museum,"This is a fairly small museum, so you don't need much time to go through it.  A guide took us to see the display of fossils, including the bones of ""Lucy"". There's also some nice art as well as implements from Ethiopian culture.  I liked...",3,September 2015
Red Terror Martyrs Memorial Museum,Well-designed museum and tour guides are excellent,This small museum packs a lot of information in about the decades of military occupation in Ethiopia in the 70s and the thousands of Ethiopians who were murdered or went missing. it is a must-see in Addis. It's conveniently located just to the left of...,5,November 2015
Red Terror Martyrs Memorial Museum,Interesting and moving experience,"This memorial museum is definitely worth a visit. Through a collection of photographs and objects, it tells the story of the commmunist regime in Ethiopia and its victims. Make sure to have someone guide the visit for tour as people guiding the tours were personally...",5,November 2015
Red Terror Martyrs Memorial Museum,Shocking but must be visited!,This museum will touched you for sure.....  ask for a guide.  It does not take long to visit but it will stay with you for a while........,4,November 2015
Red Terror Martyrs Memorial Museum,a must viist,"This museum is very worth seeing.  The museum offers guides, who are all survivors of the attentions of the Derg",5,November 2015
Red Terror Martyrs Memorial Museum,GET OUT EDOM!!,"Architect Fasil did a great job with this one. it portrays the exact image of the suffering of the time. it was so dark and realistic, and historically accurate that i couldnt keep myself from tearing up. if you wanna see true Ethiopia through the...",5,March 2015
Red Terror Martyrs Memorial Museum,Captivating and shocking,"Captivation narrative of the revolutions and subsequent despotism of the military regime with photo´s texts and displays.Shocking to learn that the worst leaders of the criminal regime are free and alive, some even in Ethiopia",4,November 2015
Red Terror Martyrs Memorial Museum,Photo Exhibition ,"Easy to visit, free entrance, photo exhibition with English captions. Worth while for an hour. Please give a donation at door.",5,November 2015
Red Terror Martyrs Memorial Museum,"If you don't know about Ethiopian history, you must go here. If you do, you must go here",The Red Terror was a truly tragic time in Ethiopian history and has had a very important effect on Ethiopians to this day. I wasn't sure how they would organise a museum about it and went to it for the first time a few years...,5,September 2015
Red Terror Martyrs Memorial Museum,Harrowing insight into Ethiopian history,"An unbelievable graphic insight of the last 60 years of life and horrific suffering in Ethiopia.
A simple but very effective museum. I would highly recommend you ask for a guide who speak very good English and are passionate about the subject. Our guide was...",5,October 2015
Red Terror Martyrs Memorial Museum,Stroll in town,"The exhibition was very informative and interactive as well as intefest.
Lovation and upkeep excellent",5,November 2015
Ethnological Museum,Really interesting but you must use an official guide,"We had earlier been to the National museum and were not expecting much. We were however pleasantly surprised. We hired a guide on the recommendation of our driver. The guide was well informed,spoke good English and went at just the right speed. The traditions from...",4,November 2015
Ethnological Museum,"Probably a must see, but not much to keep you there","Apart from Hailee Salasie's bedroom and his and his wife's bathrooms (and I guess the building itself), there is not a lot going on here. It seems that whatever the museums call themselves here, they all display the same stuff. Agaian, poorly curated",3,October 2015
Ethnological Museum,saw a huge land tortoise on the grounds,Interesting place.  Rather dusty but good labels and descriptions.  We liked seeing how the Emperor used to live.  The bathrooms were fantastic.,4,January 2015
Ethnological Museum,See Haile Serlasse's bathroom!,"Quite a bit to see, including Haile Selasse's living quarters,. Good display of religious iconography.Weird set of steps outside built by the Italians.",4,September 2015
Ethnological Museum,Best museum in Addis,"Probably the best museum in Addis (I've been to most of the other major ones except the Red Terror Museum).  It's hidden away on the Addis University campus, but worth finding.  The themes and set up of the exhibits are more coherent than the National...",4,October 2014
Ethnological Museum,Intriguing and a must see in Addis,"Housed in the house (palace) of the former ruler of Ethiopia, this museum offers both an insight over the way of life of the people of Ethiopia and the way of life of its ruler.  The fact that the museum is within the university provides...",5,October 2014
Ethnological Museum,Rare look,"a lot of Ethiopian treasures and history here, a must see if visiting Adddis Ababa. Lucy is fascinating as well as all the other Ethiopian treasures",4,August 2015
Ethnological Museum,Fascinating,"This is a fascinating museum, and a must for anyone interested in both Ethiopian and human history. Lots of Haile Selasse stuff (it's located in his former palace).",5,July 2015
Ethnological Museum,Well worth a visit.,Loved the exhibit on childhood and beyond as well as the displays on various tribes. There is no shop to purchase mementos of your visit or books on the fascinating country that is Ethiopia.,5,August 2015
Ethnological Museum,Where to go to see Lucy!,"Interesting but def not well curated. The artifacts are not very well shown, it is a bit messy and under protected. It is a pity since it is where you can see Lucy!",3,December 2014
Harar Museum,Hiden Away,"Like most sites in the old town they are hiden away. So strongly advise a guide to show you around.
This way a number of things are revealed that you would never find otherwise.",4,September 2019
Harar Museum,Tefere mekonen aka Haileselase hanimoon palace,"the museum currently owned by Abdela Sherif  it holds hareri gold coins , old holy Quran , different harari cloths , weapon , jewellery , hand sketched picture  diffrent complex staff one of the famous musium in side the old , walled city jegol .",3,May 2019
Harar Museum,Very nice and in a beautiful house,"This is a private museum in a house with a history. It is quite well kept and displays beautiful old pergaments and books as well as displays of clothes, jewellery and weapons. It is more organised than in many other museums in Etihopia and the...",4,April 2019
Harar Museum,Interesting museum,"If you choose to visit Harar, you should stop at this museum. It has very interesting artifacts not only from Harar, but from all of Ethiopia. The guide was very knowledgeable and speaks English very well.",5,November 2018
Harar Museum,Interesting collection of Ethiopian History,"There is a little bit of everything Ethiopia here. You can see it all with the knowledgeable guide (also the resident book restorer) in about 30-40 minutes. In particular, the Harari and regional garments were quite interesting to compare.  Also there are  examples of coins...",3,June 2018
Harar Museum,Tiny,This is a small museum which has a cheap entrance cost (30 birr). Two rooms and a dozen displays. As there really isn’t much to see or do in Harar this is worth a quick visit.   The average rating is given only because it is...,3,June 2018
Harar Museum,Museum?,"It's not very big or so impressive,but you must see it if you visit Harar. You will see many important things from the local culture and history. Just go.",3,August 2017
Harar Museum,Great museum with a very large selection of artefacts,"We had a guided tour in this museum. Unfortunately it was close to closing time so the guide was a bit rushed. You do need a bit of time to see and hear everything, so we recommend being here for at least 2 hours before...",4,July 2017
Harar Museum,Worth visiting,"Very interesting museum, full of wonderful historical objects of Ethiopia. The guide was excellent with a good sense of humour at times.",5,February 2017
Harar Museum,worth a visit,a nice way to spend 30 minutes- the guide was hyped up on chat and rattled off the history of everything in record time (which was fine with me).,4,January 2017
Gambella National Park,nice scenery,"nice landscape
it was very smokey. Make sure you have armed guards. but it is a nice place to see the country",5,January 2019
Gambella National Park,Absolutely mind blowing,I have to say that even after going on no less than 16 safaris and having lived in Kenya for over 5 years even I was amazed by the mind altering experience of flying over Gambella National Park and seeing the migration of the white...,5,February 2018
Simien Mountains National Park,Great trip in Simien Moutains National Park,"I have done a trek in the simien national park for three days.
The trek was amazing and the Simien Mountains National Parkis  a very beautiful place to be and I enjoyed it very much. 
We trek in the Simien Moutains National Pak guided by...",5,March 2017
Simien Mountains National Park,"A wonderful 5 days trek in these amazing high Ethiopian lands with a young guide,Sahlie","As independant travellers, good trekkers, seniors (late sixties) in Ethiopia for a month, we wanted with Tigray,Danakil, Lalibela, above all go to the Simian mountains. On some websites (particularly the Bradt Guide to Ethiopia) I had read good critics of a young professional guide Company...",5,February 2017
Simien Mountains National Park,Day trip to Siimien Mountains,About a two and half hours ride from Gondar took us to the breathtaking views of the Simien Mountains.  We trekked through the mountains for about two hours and saw the famed monkeys and exotic birds.,4,March 2017
Simien Mountains National Park,PERFECT!,"Dear All,

first of all I would like to thank Dezy (Manager of Semien Mountain Trekking and Tours) for all his work. Mhh.. where should I start??

My wife and me stayed allmost ha half year in ethiopia. During that time we looked out for...",5,December 2016
Simien Mountains National Park,Amazing Place,"One of the most amazing 3 days I have ever had. Our man Dani (dannumolla@gmail.com) organised everything from Gondar. Very reasonable, awesome guides and a true experience. Get in touch with him to arrange everything for you. Made it very easy.",5,March 2017
