Destination Name,Review Head,Review Body,Rating,Date
Simien Mountains National Park,True World Heritage!,"I cannot find words to describe the beauty of the Simien mountains landscape. We spent 3 days in the mountain, trekking the classic trail through the camps of Sankaber, Geech and Chenek, the highest point being at 3700m near Geech. Each of the days and...",5,February 2019
Simien Mountains National Park,Simian mountains organizer,"Hey i want to recommend about ruben the best simian mountains organizer in gondar, young energetic guy gave me the best service and took care about everything .including warm close matres slipping bag and good food and guides..nom 1!! In the end he also send...",5,February 2019
Simien Mountains National Park,Incredible Experience!,"The Simien Mountains are a must and it's always best with a tour guide. Robel Jejaw is that person! Someone who knows the lay of the land and can make the time enjoyable. He is reliable and well organized. He is equipped with a tent,...",5,March 2018
Simien Mountains National Park,Excellent experience in Simien,"We are two sisters from Spain (25 years old) and booked our 2 days/ 1 night tour to Simien mountains with Mike in Gondar (WhatsApp number +251967593285, yenenehambaye@yahoo.com). It was a great experince. We enjoyed the treking and we spend the night in a campsite...",5,February 2019
Simien Mountains National Park,OUTSTANDING time in the Simien Mountains and Ethiopia,"We went to Ethiopia for a 2 wk trip through the Northern Circuit including 4 nights in the Simien Mountains.  Beautiful!! We have done many treks in South America, Asia, etc.  Stunning landscape (though a bit dusty as was the dry season), dramatic views, and...",5,March 2013
Simien Mountains National Park,Simien national park: what you need to know,"As someone working in Ethiopian tour for several years, the Simien has always been my favorite destination. Very few places in the world can match what the Simien have to offer in terms of views, unique wildlife and most of all breath taking views.

Despite...",5,July 2013
Simien Mountains National Park,Don't go in the rainy season,"The guide books lead one to believe that one can still visit the Simiens in the rainy season, because the rain is limited to short downpours which only affect part of any given day. This was not our experience in July - it rained torrentially...",3,July 2013
Simien Mountains National Park,I had my mind blown,"Visited: June, 2013 - 3 day tour

On my visit to Ethiopia, I saw Mr. Addis Yimer's hailed review on Trip Advisors and decided to schedule a tour. Our plane to Gondor was delayed a day - he was very flexible, picked us up from...",5,June 2013
Simien Mountains National Park,Simiens = Spectacular!,I spent 4 days in the Simiens and I could have easily stayed longer! I didn't hire a guide but both my scout and muler handler were extremely helpful; the scout was my photographer and the mule handler went ahead and boiled some hot water...,5,February 2013
Simien Mountains National Park,Trekking with Ethiopia Eco Tour and Trek in the Simien,"I went on a three-day hike in the Simien National Park with Ethiopia Eco Tour and Trek company, run by Addis Yimer. Mr. Yimer had some of the best prices of any of the trek organizing companies out there, especially for bigger groups. He was...",5,April 2013
Simien Mountains National Park,You MUST make time for this.,"I wish we had more time. Our days were spent driving around the park looking at some of the most beautiful, dramatic scenery ever. The wildlife was also amazing. Hours spent watching the baboons. we saw many birds as well as the Ibex. Stunning place,...",5,May 2013
Simien Mountains National Park,Get lost,"The sense of space and elevation is incredible and what's more important, it hasn't been ruined by tourism. A new road is being cut which could change that, but for now this is a destination for anyone who wants to lose themselves (apart perhaps from...",4,April 2013
Simien Mountains National Park,Trekking was a blast!,Trekking was by far the highlight of our adventure.  We went with Addis Yimer addis_yimer@yahoo.com and it went super smoothly.  I emailed a couple of people and he was the most reasonably price at $175 a person.  We had a team of 9 people making...,5,April 2013
Simien Mountains National Park,"mini hike in Simien mountains, near Gondar","This time we did a short, half day hike only.  In December 2004 we stayed 3 nights on top of the Simien Mountains, which was fabulous.  Our short hike was equally enjoyable, organized by the Lodge du Chateau.     The views are stunning.  The sound of...",5,April 2013
Bilbala St. George Rock Hewn Church,Sacred Bees,"I did a five day trip with the Young Lalibela Tracking Association. Everything was nicely planned. We started from Lalibela and visited Abune Josef, Yimrhane Kiristos and Bilbala Giorgis. Jack (Shimels), my guide, grew up and the neighborhood and could tell me very interesting facts...",5,August 2016
Bilbala St. George Rock Hewn Church,Holy honey,I`ve lived for a year in Ethiopia and the days in Lalibela have been an unforgettable experience. I can highly recommend the surrounding of Lalibela like the rock hewn church Bilbala St.George (7 hours walk or 1.5 hour drive) with holy bees. I was guided...,5,January 2017
Bilbala St. George Rock Hewn Church,Lalibela Excursions,Some 30kms from Lalibela one can also visit Bilbala Giorgis rock-hewn church which may require another day stay in Lalibela,4,January 2017
Bilbala St. George Rock Hewn Church,Unique rock hewn church with the bees,With Young Lalibela Trekking Association you can make half day or longer (hiking) tour to this unique rock hewn church close to the authentic Bilbala village. all credits for Shimels (Jack) Reda of Young Lalibela Trekking Association accompanied and guided me.,5,October 2016
Fasiladas Bath Timket,Interesting place to see,"The bath is a place still used by the locals on Timket, in January.  We were there in June, but our guide attends the Timket celebration every year since he was a kid.  He was very knowledgeable about all the different aspects of the property,...",5,June 2015
Fasiladas Bath Timket,A must see!,"While it is under restoration, it is still worth the visit. You can imagine the king and his friends bathing in this very oversize pool.",5,May 2015
Fasiladas Bath Timket,We went for Timket. A guide needs to be connected to get you in.,Ok so this celebration is lovely. Arrive by 3am - 4am or miss a seat or at least a good seat. They construct a eucalyptus seating stage ONLY for foreigners and we saw lovely locals kicked off after waiting with us for 3 hours. The...,2,January 2015
Fasiladas Bath Timket,Tranquil and interesting,"I was glad to visit the pool in the late afternoon with only one small tour group in evidence.  It must look so different with all the Timkat celebrations.  The walk from the centre of Gondar is not particularly pleasant, down a main road (about...",5,March 2015
Fasiladas Bath Timket,Interesting Site,"This is a historical site comprised of a summer castle built over a large pool. It must be something to view when the pool is filled, which apparently only occurs each year at the Epiphany rite of the Orthodox Church. Otherwise, one has to do...",3,March 2015
Fasiladas Bath Timket,Pretty place,"This pool and surroundings gives an idea of king Fasil love for confort.
The small pavillon in the centre of the pool can be imagined furnished with sofas and cushions,when the king and his court went there to spend some lazy day.
The old trees...",4,April 2015
Fasiladas Bath Timket,Attractive and interesting history,"Interesting history - wish we could have visited at Timket.
Good local guide who was knowledgable and didn't hassle.",5,January 2015
Fasiladas Bath Timket,"This won't take you too long, but it is included in the fee of the Fasil Ghebbi so visit!","what to say about this sight.  The trees with the roots growing over the walls is pretty incredible.  The Bath is interesting and something I would love to see in Timket.  We didn't take a guide here, and so I don't know what we missed...",4,March 2015
Fasiladas Bath Timket,Favourite spot in Gonder,This was absolutely lovely - a peaceful haven of gnarled tree roots covering the walls and a huge baptism baths. We were there at a very quiet time of year but I'd love to go back one day and see it full at Timkat!,5,March 2015
Fasiladas Bath Timket,Cool pool and super cool trees,Very neat engineering for the time and also super cool how the Wanza trees are little growing around the fence. Could imagine during the Timkit festivities how lively a place it is.,4,March 2015
Debre Berhan Selassie Church,beautiful paintings in small church,The ceiling here is really famous. Paintings are gorgeous. Get a lot more if with someone who can explain them. Lovely church.,4,December 2015
Debre Berhan Selassie Church,Most beautiful art work,"This was a pleasant surprise. The most wonderful religious paintings I have ever seen, depicting the lives of Jesus, Mary and some saints and martyrs. The ceiling shows a pattern of Ethiopian-looking cherubs. It is incredible how the art work has been preserved for centuries....",5,November 2015
Debre Berhan Selassie Church,"Beautiful, mystic place ","Very interesting church: the ceiling is most famous, and the wall paintings are stunning in general. Coming from Addis, it was great to finally see a church that you can visit inside.",5,November 2015
Debre Berhan Selassie Church,Breathtaking!!,"During our 3-week travel around Ethiopia, we have learned that we will either learn a lot about a place or not more than what the guide books are telling us by who we get as a guide. We were extremely fortunate to get a very...",5,November 2015
Debre Berhan Selassie Church,Interesting paintings inside,"If you only visit one church in Ethiopia, this is a good choice.  The cherubs painted on the ceiling are pretty interesting.  You can see priests actively using the church and grounds all the time.",5,June 2015
Debre Berhan Selassie Church,Serene and beautiful: not to be missed ,This church is astounding. Covered in beautiful paintings the whole place is magnificent and deserves some quality time soaking it in. We had a priest show us around and it was a huge highlight. You can also climb up the entrance gate for a better...,5,November 2015
Debre Berhan Selassie Church,"Interesting church, defnitely worh a visit","The church is definitely interesting, the most interesting in Gonder for sure. The fee is 100 ETB per person. If the church is closed, ask at the ticket office, a priest will come and unlock the interior of the church.",4,November 2015
Debre Berhan Selassie Church,One of the major highlights in Gonder,A very old church located in Gonder town. Some fine murals and interesting architecture. A must see when you are in the vicinity.,4,November 2015
Debre Berhan Selassie Church,Nice church,Ok church with excellent paintings and frescos but get a good guide. Watch out for fleas in the carpets!,3,October 2015
Debre Berhan Selassie Church,Great Church.,"if you visit Gonder this church is a must! it known for amazing 16CH painting. 
and it is not to far from the Fasilidas Castles you can walk or take Tutuk (Bajaje).",5,January 2015
Omo National Park and River,Simone Trip To Omo Valley (Ethiopia),"My trip to Omo valley Ethiopia was definitely one of my most memorable trips. I am an american working in Kuwait, so it didn't take me very long to fly into Ethiopia . Once i flew into Addis, Ethiopia my second flight was to Jinka,...",5,April 2018
Omo National Park and River,Amazing trip,"It was awesome trip to omo valley Ethiopia with best guide Aykekala@gmail.com
,+251932608444.if you guys wanna go to lower party of Ethiopia contact by above contacts",5,June 2018
Omo National Park and River,I had a good time,Lots of interesting people.  They CHARGE YOU to take photos... 5 birr per photo.  Tourists have ruined the OMO valley I'm afraid.,4,April 2018
Omo National Park and River,Interesting place and fantastic guide,"I had a tour in Omo Valley and visited different ethnic groups like Mursi, Karo, Bana and Hamer. I learned a lot about their culture, habits etc. 
I also got a chance to see different Termite houses.

If you visit Ethiopia and want a nice...",5,May 2018
Omo National Park and River,Omo Valley tour,"We visited several tribes of the Omo Valley, including Hamer, Karo, Mursi and Dassanech over the course of 3-4 days with Solomon Gezu from Go Ethiopia Tours. We didn't plan to visit the Omo Valley originally, but changed our itinerary just a couple of days...",5,May 2018
Omo National Park and River,Wonderful Young Guide,I am proud to say that I now consider Asu Gachulo to be a good friend of mine. I have been going to visit the Hamar tribe in the Turmi area for nine years now. My most recent trip was February 2018.  Although in the...,5,February 2018
Omo National Park and River,"Beautiful place, Babi is a fantastic guide.","I have known Babi for over 10 years, and he is always helpful and trustworthy. Spending time in Jinka was incredible, and so many of the beautiful memories of my trip are because of Babi. If you are looking for someone who has grown up...",5,April 2018
Omo National Park and River,Best way to discover Omo national park,"Amazing Place! very unique and authentic. I’m very glad that I did it. Thank you Addis Rasta to take us to the extreme!! 
addisomo@gmail.com",5,April 2018
Omo National Park and River,Great guide called ‘kucha’,"My husband and I did a 6 day tour with Kucha. He was knowledgeable about the local tribes and being from one of the more southern tribes, was full of great stories from his childhood. We spent some very fun evenings drinking beer and local...",5,March 2018
Omo National Park and River,Surreal experience with the tribes!,"I had a feeling arranging for a guide would be expensive in Addis, so I flew to Jinka and tried my luck there. I managed to meet a guy called Bona Uri, an 18 year-old who is from the Hamer tribe!! (just my luck!!). He...",5,May 2018
Omo National Park and River,Great Tour of Omo Valley with Mieraf!,"My GF and I did a two-week tour of Ethiopia in March and we spent five of those days touring the Omo Valley in the south of the country with a great guide - Mieraf!

He was very responsive and easy to deal with when...",5,March 2016
Omo National Park and River,Solomon Mulugeta with Paradise Edge Tours helped to make our adventure the best trip ever &we have been to Africa before,"Solomon Mulugeta of Paradise Edge Tours was so genuine and kind and all of the drivers and tour guides were wonderful, it was better than we could have expected and as two females travelling on our own we always felt safe and looked after, better...",5,October 2015
Omo National Park and River,My experience in Omo Valley in 2016,"I'd like to share my omo valley tour experience with tribes that I had my 3 friends and with Solomon Mulugeta, best Omo valley tour guide and operator.

Me and my friends (of which 2 photographers) decided to spend our Winter vacation in Ethiopia, if...",5,January 2016
Omo National Park and River,The last humans still connected to nature,"I travelled to Omo national park to find quiet corners of man and nature still in balance, still connected, still seeing in the dark, still at peace with themselves and free of the banal. As an artist of the human form, this was refreshing and...",5,May 2015
Omo National Park and River,"The best organization, price and hospitality in Omo Valley by Ephrem Girmachew!!!","We were 3 persons (women) and we travelled around Ethiopia from 3 until 21 Feb 2016. We stayed 9 days in Omo Valley (Arba Minch, Turmi, Jinka, Konso, Arba Minch).
 
I communicated with many travel agencies for the tour, drivers only, guides only in Arba...",4,February 2016
Omo National Park and River,Please be considerate,"This is the place to see the very famous Mursi tribe. It is quite far out and the Mursi people live in harsh, primitive conditions. The people are generally friendly but remember, they do not speak your language and hence cannot communicate well with you....",5,March 2016
Omo National Park and River,Tribes living close to Nature speak to the collective unconscious of humanity,Staying with tribes that still observe ancient customs brings out something deep in my unconscious that has always been there—the feeling that I once lived close to Nature in a tribal lifestyle long long ago in a previous life.  It may be a genetic memory....,5,July 2015
Omo National Park and River,Our trip to Ethiopia,"Last year we were traveling from Addis through Bale Mountains to Arba Minch and Omo river. We crossed to Kenya at Omorate and continued through Kenya to South Africa. 
We had our own vehicle and we planned our trip by ourselves. Bale Mountains were very...",5,April 2015
Omo National Park and River,ethiopia from the north to south by bus,"beautiful experience,Etiopia is great ! people is very kindly and transport are well organised. we spended 17 days and visit danakil depression with ETT,and is really a good agency,everithing was perfect.when we arrived in jinka we had known Solomon ,the manager of Go Ethiopia Tours,and...",5,February 2016
Omo National Park and River,A national park under pressure,"The Omo (Mago) National Park is a mixture of savannah and forest and theoretically contains a lot of animals. We spent only a morning there, so cannot comment authoritatively, but there is little infrastructure for visitors expecting game-viewing.
You reach the park from Jinka down...",2,February 2016
Omo National Park and River,Yonas- yonathan motbaynor- best tour guide :),"I had the great privilege to tour around ethiopia with Yonas. He is full of charm, humor, knowledge and sensitivity. 
I always felt safe and secure and that I could trust him. 
Other than an amazing trip I gained a great friend!",5,November 2017
Omo National Park and River,OMO VALLEY TRIBES (7 days),"Since Addis picked us up until the Tour of the Omo Valley Tribes ended we can’t make ANY COMPLAINT. Addis is very friendly, and attentive, and his flexibility looks for the well-being of the adventurers. Thanks to the fact that he loves his job and...",5,July 2018
Omo National Park and River,Omo National Park and the Rift Valley,"I visited the National Park with my daughter in the autumn.  We joined up with Kucha our guide, and Anto our driver in Arba Minch.  Kucha first off took us to his village of Taltele which was completely off the beaten track, in fact, the...",5,September 2017
Omo National Park and River,OMO Tribes,"If you are looking for a unique adventure and looking after how people living in a very traditional way, then OMO River will be your detestation.",5,August 2017
Omo National Park and River,Fantastic trip to see Southern Ethiopian tribes,I had a fantastic trip to Southern Ethiopia to meet the tribes. The scenery is stunning and completely unspoilt. As a solo female traveller I felt totally safe my with lovely guide Solomon Bekele. Solomon has a great knowledge of the area and communicates well...,5,May 2018
Omo National Park and River,Degu is a great and knowledgeable guide,"Degu Ashenafi, ph./WhatsApp 0937318180, email deguashenafi8@gmail.com   Degu spent with us 3 days travelling from Jinka to Arba Minch, we visited several markets where guide is a mandatory. Also visited Mursi tribe.....Great experience....As we were planning to spend 6 weeks in Ephiopia, Degu also helped us...",4,June 2018
Omo National Park and River,Mursi tribe with Rubel,"I have loved my trip to see the Mursi tribe with Rubel!!!:) Email: SOL770084@YAHOO.COM WhatsApp: +251912707956. A very helpful and friendly guide. Giving me directions to everywhere I needed to go, making reservations, organising my trip, facilitating every aspect of my stay and trip to...",5,June 2018
Omo National Park and River,Incredible Omo Valley experience with Melak!,What an unforgettable experience—Melak (melakthedragoman@gmail.com) and his team of Bodo (bodokala@yahoo.com) and Lala were all fantastic. I went with them specifically because I was looking for a more authentic experience instead of just the normal tourist trek. We spent a night camping in the Mursi...,5,May 2018
Omo National Park and River,Lifetime experience,"In March 2018 I was on a fantastic trip through the Omo Valley with my boyfriend and two of our friends. Our guide was Addis (Rasta) , who was recommended to me on Tripadvisor. I contacted several guides during preparation for the trip, but Addis...",5,March 2018
Omo National Park and River,Mihiret and me in Omo Valley,"I hired Mihiret Awdie of Ethiopian Discovery Tours to show me around the Omo Valley region, home to many of Ethiopia's indigenous people. Omo is not for everyone: it's rugged travel to a remote area full of rites and ritual that can seem off-key to...",5,March 2018
Rock-Hewn Churches of Lalibela,Lovely churches; very busy during Ethiopian Xmas,"The churches are very impressive but the covers provided by UNESCO make them a bit of an eyesore and also kind of make them lost their charm...it's also pushed the price up significantly - a few years ago it cost Birr100 to see the churches,...",4,January 2012
Rock-Hewn Churches of Lalibela,Beautiful architecture and setting,Part of the amazing history of Lalibela and worth the visit.  These churches are very unique.,4,February 2012
Rock-Hewn Churches of Lalibela,Fantastic sites!,"These churches are amazing, something not to be seen anywhere else in the world.  Worth the journey!",5,February 2012
Rock-Hewn Churches of Lalibela,Definitely worth seeing,"The churches are unique and definitely worth visiting.  The process of removing and putting the shoes back on seems to be well organised.  The deacons are very keen on showing the churches historical items. For me, the guide was stretching the visits a bit for...",4,February 2012
Rock-Hewn Churches of Lalibela,A Lesson in History and Archaeology,"Great site, well looked after and hugely interesting.  The guides have some great series about the churches and the ones I encountered put them across with great character and humour.",5,November 2011
Rock-Hewn Churches of Lalibela,The main reason why I travelled to Ethiopia,The 13th century rock-hewn churches of Lalibela ooze with history and to this day are remarkable places of worship.  They are a UNESCO heritage site and should be a Wonder of the World!  Most are grouped into two clusters. The best of all...the Church of...,5,January 2012
Rock-Hewn Churches of Lalibela,A must-see masterpiece....symbol of Ethiopia,"Best of all the rock-hewn churches. Arriving to look down at the cruciform monolith is a breath-taking magical/spiritual moment on a par with sunrise over Machu Picchu or the Taj Mahal in moonlight. Enjoy it! 

Bring a torch when visiting churches.",5,January 2012
Rock-Hewn Churches of Lalibela,The famous one!,"The most famous among all churches, especially because of its size, the depth of the rock within which it was built, and the outside cross ceiling that features at the top of the Church. A beautiful Church and a great one for good photos!",5,January 2012
Rock-Hewn Churches of Lalibela,"Lalibela: A Blessed Place, Very Spiritual!","The Churches of Lalibela are a beautiful, extra-ordinary site to visit, both for the volume and the magnitude of the Churches as structures, as well as for the spiritual greatness and the aura that the Churches reflect. The experience of Lalibela's churches is very spiritual,...",5,January 2012
Rock-Hewn Churches of Lalibela,amazing archtecture,the position in the rock and the roof in the form of a cross,5,January 2012
National Museum of Ethiopia,Have to go to visit Lucy,Very average museum but a must whilst in Addis to visit Lucy and other fossils. Only charges 10 Birr per person whereas other museums often charge 100Birr. Perhaps could charge more and then make some improvements especially to the toilet facilities which were all faulty...,3,December 2017
National Museum of Ethiopia,A rather pathetic experience for a country so rich with history,"The museum in its present state is a disgrace by any standards. The most interesting part would be the prehistoric exhibit in the basement, but half the lighting does not work so you cannot see what is inside some of the exhibit cases, and the...",2,December 2017
National Museum of Ethiopia,Lovely Lucy!,"A good value (10 Birr) trip and the highlight was of course Lucy, but lots more to see. Musical instruments, pictures, costumes etc.",5,November 2017
National Museum of Ethiopia,Lucy and anthropology are main reasons to come,"It’s hard to complain when admission is only 10 birr per person. The main attraction is Lucy, which unfortunately is a replica, as well as other early human remains. The exhibits were well explained and in English, with a couple of student guides who are...",3,December 2017
National Museum of Ethiopia,A little disorganized,There is a very nominal fee for entrance. Main attraction is ground floor which presents early history of human in chronological order with some facts and proofs. However first and second floor seemed to be a little disorganized as there is very little relation with...,3,November 2017
National Museum of Ethiopia,best place,#best time ever expected their are many scalupture and paints drwan be known artists like meter artist afework tekla .,4,December 2017
National Museum of Ethiopia,Very poor to be the National museum,"Not many explanations about what you're watching. The most exciting thing or the only exciting thing you see there is Lucy, but it is just 10 Birr, so I guess it is a must to see.",2,November 2017
National Museum of Ethiopia,Worth it for Lucy and the Basement Exhibit,"This is not a great museum. The lights are bad. The washrooms are worse. Most of the exhibits are not well kept up or curated and interpretive information is sparse. I don't think the museum has a lot of money. 

What makes it worth a...",3,November 2017
National Museum of Ethiopia,Amazing experience ,Very fruitful experience in national museum in Addis Ababa.. it allowed me to know better the history of humanity and Africa,5,December 2016
National Museum of Ethiopia,Educational,"Interesting Ethiopian history, including early skeletons and artifacts.
Well worth a visit if in Addis.",4,November 2017
Senkele Wildlife Sanctuary,Trashed by local protestors,"We arrived at this sanctuary en route from Arba Minch to Awassa hoping to see Swayne's Hartebeeste, for which the Senkele reserve has been established. Our driver warned that things had been tense between the reserve authorities and local people.
But as we approached the...",1,March 2016
National Museum of Ethiopia,Birth place of mankind,The accent human fossil more than 3million years…if you went to know what humans look like before millions years back.,5,July 2016
National Museum of Ethiopia,Cheap but important museum to be visited,"National museum of Ethiopia is one of the greatest is the greatest institution that in which the collection of artifacts (early stone tools, cultural tools from every nations, etc), Lucy, and other artistic works like the works of Afework Teklie. The entry fee is very...",4,February 2016
National Museum of Ethiopia,Museum ,"One of the great places to go with your kids, anyone who wants to learn about Ethiopian history must visit this beautiful museum it's historical & educational.",4,August 2015
National Museum of Ethiopia,Lucy the Grand!,"we had a great city tour in addis! I would say these is the second amazing museum in addis after ethnological museum such delighted to see lucy witch is believed to be a grad mother of all human beings, we had great day with our...",5,July 2016
National Museum of Ethiopia,Very informative- highlight was Lucy,"The National Museum had so much to see- I only made it through the basement and ground level. 

I wish there was a self-guided audio tour- I was lucky that a museum staff person volunteered to lead my large group throughout the exhibits and shared...",4,June 2016
National Museum of Ethiopia,A must see site in Addis Ababa,"The information regarding Lucy and all the other hominids and pre-hominds is very well laid out and includes very good English explanations (from an evolutionary standpoint). The top floor of Ethiopian art is not very impressive, but we found the floor with the Axumite artifacts...",4,July 2016
National Museum of Ethiopia,Small but interesting,This is a small museum - the big draw being Lucy - which is pretty cool to see. Everything else there is typical of a local museum. In addition to their main building they have a temporary photo exhibit called Behind the Camera: Ethiopia. That...,4,July 2016
National Museum of Ethiopia,Well laid out exhibits,"The highlight is obviously Lucy but includes other material and information about the evolution of humans. On the next floor is a brief history of Ethiopia and the top floor has an interesting collection of art & sculptures, old & modern.",4,July 2016
National Museum of Ethiopia,Lucy,"Cheap entry. Main attraction is Lucy, located downstairs. You get a lot of information regarding the evolution of human history.",4,July 2016
National Museum of Ethiopia,"Nice place, though focus on Lucy and antitient time","Worth the visit but focus on before Christ history, especially home sapient and Lucy. Little about recent history or especially XX. Century 
The ticket is very cheap: 10 Birr
Guide cost about 100-200",4,July 2016
National Museum of Ethiopia,Lucy,If you've been to cairo you'll know what i mean when I say that there was not enough information... I honestly think that there could've been a lot more artefacts. The price was 10 birr just over 50 cents. It was worth the money i...,3,January 2013
National Museum of Ethiopia,Lucy is worth a visit,"Otherwise it's not outstanding, it's a fair experience nothing overwhelming apart from the skeleton of Lucy which is pretty mind blowing to think it could be millions of years old. The museum is effective and well laid out but the collections are not that inspiring...",3,January 2013
National Museum of Ethiopia,More to see than we had time for!,"The first thing we did was to ask our local guide to take us to see ""Lucy!""  And that was really cool (even if it's just a replica)!  We didn't have a lot of time to spend in the museum.  Having a local guide with...",4,December 2012
National Museum of Ethiopia,not bad,"is a nice museum, with some stuffs from the recent past and not forgetting the copy of Lucy (why is not there the original??) it could be better there could be a guide....the position is also good",3,November 2012
National Museum of Ethiopia,Nice way to spend a couple of hours,"The National Museum is home to Lucy, Ardi and Selam, as well as other interesting historical items from Ethiopia.  The famous trio is located in the basement level.  There are ancient artificacts from early civilizations and then more recent vestments and crowns of past kings...",4,December 2012
National Museum of Ethiopia,Humbling!,"This is undoubtedly the higlight of the national museum.  The museum has done a fantastic job with their hominid gallery.  Each skeleton is placed in a timeline, with fantastic informative information and posters along side.",4,December 2012
National Museum of Ethiopia,Interesting Museum,"Interesting to see the replica of ""Lucy"" lots of info in the basement.  To everyone who is panning this place its Addis! what did you expect the Field Museum?

Worth the 2 dollar entry fee.",4,December 2012
National Museum of Ethiopia,Lucy!!!,"Interesting exhibition about all the archeological findings in Ethiopia and surrounding countries! If you're a little bit interested by the subject, it is very informative to help you situate Lucy and all her cousins!",4,October 2012
National Museum of Ethiopia,An underapreciated museum,"This is a small museum with lofty intentions.  Capturing the history of Ethiopia from Lucy to modern times is no small feat, and the National Museum has done a commendable job of trying, I'm guessing on a limited budget.  While capturing a coherent history of...",4,December 2012
National Museum of Ethiopia,Historally unique,Once you have passed the entrance and wonder why a basement should be interesting you see skulls of human beings more than 2 million years old. Never saw such things before. Most interesting.,4,December 2012
Rock-Hewn Churches of Lalibela,I never seen before ,The church is amazing all of roch chirich lalibela and also out of lalibela money chrich yimrhane kirstos chrich wondrfull land scape,5,February 2019
Rock-Hewn Churches of Lalibela,Breath taking !,"If you are planning to make your holiday to Ethiopia, Rockhewn Churches of Lalibela  are one of the most important attraction site that you have to see.",5,October 2018
Rock-Hewn Churches of Lalibela,Tour of the Rock Hewn Churches,"We enjoyed the history, architecture and symbolism of these amazing churches. We had recently been ill with malaria so found the steps and hiking more strenuous than on a previous visit. Nevertheless we managed and enjoyed it very much!",5,February 2019
Rock-Hewn Churches of Lalibela,Unbelievable experience with the BEST guide,"Visiting Lalibela and the breathtaking churches was the highlight of my two weeks in Northern Ethiopia. Our guide, Getaye Birku, made this part of our trip so special. He was amazing: so professional, kind, fun, and knowledgeable. He taught us so much about Lalibela and...",5,December 2018
Rock-Hewn Churches of Lalibela,The main reason for visiting Lalibela,"If you are in Lalibela, you will vfisit the amazing rock hewn churches.  Some of these are tough access, so wear comfortable shoes (which you will have to take off at each church), take water, (it is always hot and dusty), and above all remember...",5,January 2019
