Destination Name,Review Head,Review Body,Rating,Date
Rock-Hewn Churches of Lalibela,Visit to Rock Hewn Churches,"Easy access to churches from Lilibela Town Center. $52.00 USC per person for entry to entire 11 church complex, (World Heritage Site). You will need to pick up a local guide in order to enter the site, a few extra ""Birr"" gets you someone to...",5,September 2019
Rock-Hewn Churches of Lalibela,Impressive and unexpected - 2 days 1 night,"Background: 2 guys in our 30s in Addis for a month, taking a weekend trip to Lalibela. 

I highly recommend you go with a guide if you're not Ethiopian/Orthodox. You will be walking among the local people going about their lives in the market, church,...",5,October 2019
Rock-Hewn Churches of Lalibela,One of the Best and economical tour guides in Lalibela to take you around the rock hewn churches!!,Lalibela has turned out as one of my favourite destinations that I have visited so far and thanks to Endayene or Endy (his name in short) who made my stay in Lalibela really comfortable and economic. I am a student and I was on a...,5,October 2019
Rock-Hewn Churches of Lalibela,Ethiopia Simien mountains and Lalibela trip,Just got back from an amazing trip to Ethiopia. A country that I have never thought I would visit. Africa is a continent that I haven’t been before and after stumbling upon this new website Design4utravel I realised that this agency has been organising tours...,5,September 2019
Rock-Hewn Churches of Lalibela,LIved up to my expectations,Did enjoy scrabbling around these churches - felt most welcome visiting them. They certainly were wonderful to view and explore.,5,September 2019
Rock-Hewn Churches of Lalibela,Churches of Lalibela,"The churche of Lalibela were amazing
Lalibela also has lots of beautiful views
People are very friendly
Highly recommended visit

My tourguide was excellent

WahtApp: +251918518807
Email: haftomgebreham@gmail.com",5,March 2019
Rock-Hewn Churches of Lalibela,Great tour of Lalibela churches with Henok,"We hired Henok to give us a day long tour of the rock hewn churches in Lalibela, and it was a great experience.  Very knowledgable, personable, and good English.  We especially appreciated the way he taught us about the differences between the historical accounts of...",5,October 2019
Rock-Hewn Churches of Lalibela,Different,"One of the better developed sites in the country. Nice pathways, guideways and comfortable to see. Nice views. The site is interesting, why would one build a church underground. Find out. More tourist developed than most other sites in the country but not many o...",4,October 2018
Rock-Hewn Churches of Lalibela,Must see!,"It is magic. Best time for a visit is in the afternoon. In the morning it is crowded... Tourists from France, England, US...",5,October 2018
Rock-Hewn Churches of Lalibela,The Main must see,"We went to this city just to see the charms of the churches, a fabulous place, a real must see
Among all the churches i liked Church of St. George the most. A real master work",5,March 2019
Rock-Hewn Churches of Lalibela,a must see place,must visit this place in ethiopia. all the amazing churches that you will find in nowhere else. the entrance fee of USD 50 is really worth the money.,5,September 2019
Rock-Hewn Churches of Lalibela,A unique religious and architectural place,All the Lalibella churches are impressive and worth to visit. Each one has something characteristic that makes the trip to this city an incredible experience and more if are lucky to witness  a religious ceremony.,5,August 2019
Rock-Hewn Churches of Lalibela,Lalibela churches guide,I heartily recommend Samuel Kormie as a guide to the Lalibela churches. He speaks excellent English (having studied English language and literature at university and then worked as a teacher) and his detailed knowledge of the history of each church will satisfy the most curious...,5,August 2019
Rock-Hewn Churches of Lalibela,Mind blowing!,"It is impossible to describe the churches. The sheer scale and architectural impossibility of the sites is absolutely wonderous.  
Our guide was very informative and provided a rich tapestry of history and folklore about the 11 churches that we saw.
Be prepared to do some...",4,September 2019
Rock-Hewn Churches of Lalibela,Great Tour of Lalibela with Mikiyas Tours in Ethiopia,We hired Mikiyas Tours in Ethiopia for an all-inclusive tour of the Rock Hewn Churches of Lalibela and the outlying region.  Mikiyas and his local guide Girma escorted us on a fantastic four-day journey exploring as many churches as we could.  The access to the...,5,August 2019
Rock-Hewn Churches of Lalibela,Ethiopia's Crown Jewels,"Lalibella's 11 rock hewn churches should not be missed. The entire archaeological  maze is simply mind boggling. 
The best time to visit would be at sunrise to catch the best light for photography and observe the locals gather to attend the morning service. 
In the...",5,September 2019
Rock-Hewn Churches of Lalibela,Must see,"Must have a local guide. This was one of the highlights of our trip to Ethiopia. Even if visiting all the churches is a lot, each church has its own characteristics and background. The monolith structure was great and the welcome by the priest really...",4,September 2019
Rock-Hewn Churches of Lalibela,Spent 4 hours with a guide touring the 11 Churches,We came with a guide to visit the churches of Lalibela.  The guide was arranged by our hotel (Sora Lodge).  There were 2 of us and we actually enjoyed the explanations our guide provided.  He charged us USD 30 for the tour (did not include...,4,September 2019
Rock-Hewn Churches of Lalibela,Fascinating journey ,"Can it get any better than this? Fantastic journey through 900 years of continuous use of this labyrinth of moats, bridges, tunnels and buildings. Highly recommended to have a local guide.",5,September 2019
Rock-Hewn Churches of Lalibela,The history will floor you,"It's kind of unbelievable walking through 900 years of history, which has continually been in use for all that time. On Guides: Abush is your man (+251 91 198 2069 local#/WhatsApp). Though he isn't super energetic, which is how I like my guides, he does...",5,August 2019
Rock-Hewn Churches of Lalibela,Incredible and miust be seen but...,The site of these rock hewn churches is one of the most  spectacular and rare evidence of Africa's historic civilizations. It is worth taking one of the local guides who will explain the history and engineering ( beyond that it was built by 'angels) but...,5,May 2019
Rock-Hewn Churches of Lalibela,Should be one of the 7 wonders of the world!!,Seen nearly all of the new 7 wonders of the world (just missing Christ the Redeemer) and the Rock Hewn Churches of Lalibela are as good or better than most!  Petra has nothing on these structures. I am frankly shocked that they aren't talked about...,5,August 2019
Rock-Hewn Churches of Lalibela,Incredible and awe inspiring for both faithful and secular visitors and lovers of history,"Absolutely remarkable. These man made attractions were literally carved out of the mountain in exquisite detail. Every wall is adorned with symbolic reliefs, inside and out. We’ve visited a few of these stone churches in other regions in Africa and the Middle East and these...",5,June 2019
Rock-Hewn Churches of Lalibela,Amazing ,"If you go to Lalibella, you have to go to visit the churches! Amazing arquitectura, it’s expensive 50$ but you can use your ticket for several days although with one day you can visit completely.

I recommend to go with a guide who explained everything...",5,July 2019
Rock-Hewn Churches of Lalibela,1 of wonder of the world,Amazing place to visit.Crown jewel of Ethiopian tourism. The highest of all worship place in Ethiopia.,5,July 2019
Rock-Hewn Churches of Lalibela,Visit to the three church clusters,"I went to the three different church clusters with my guide Mareg. As it was low season, we wandered around the complexes peacefully. 

The entire compound is smaller than you think, but nonetheless very impressive and mind boggling.

I can recommend a visit via Mareg:...",5,June 2019
Rock-Hewn Churches of Lalibela,Poor behavior of guide -- turn off of my day,"I can't agree with everyone more in that these churches are spectacular. everyone should see the.   Today however I witnessed very bad behavior by a guide,  July is off season and there are not many tourists here - this is great because you can see...",2,July 2019
Rock-Hewn Churches of Lalibela,"900 years active churches, tunel connected","Very very impressive.All are connected for safety. Each one have a certain day when all believers come early morning, white dresses, to ptey.",5,June 2019
Rock-Hewn Churches of Lalibela,This is why you are here,This is the reason you came - the churches are amazing and seeing the people worship a bonus. We came on a Sunday and it was spectacular to witness the chanting,5,June 2019
Rock-Hewn Churches of Lalibela,THE reson to visit Lalibela,"These churches are impressive.  Carved out of stone from the top down for the purposes of (so my guide said) avoid being seen at a distance by invaders.  These churches are THE reason tourists come here so, depending on the season, getting a nice pic...",5,May 2019
Rock-Hewn Churches of Lalibela,Amazing group of churches,"Going to Lalibela is very interesting. The amazing group of carved churches, that are active up to know with religious services is a wonderful experience!",5,June 2019
Rock-Hewn Churches of Lalibela,Truly unique,"As a UNESCO World Heritage site, you already know it's going to be something special.  To see the 11 hand carved monolithic churches in person is simply incredible.  Wear comfortable shoes, lots of walking, but ones that you can take off easily as you cannot...",5,May 2019
Rock-Hewn Churches of Lalibela,Incredibly inspiring of epic proportions!,These rock churches have been on the top of my bucket list and they were nothing short of astounding.  Very blessed to be there on the Feast Day of St. Gabriel.  Holy and sacred and so well preserved.,5,March 2019
Rock-Hewn Churches of Lalibela,Travel to Ethiopia ,"Lalibela Rock Hewn Churches 

At a road distance of 682 km north of Addis Ababa, Lalibela is a small town at ± 2,600masl with an exclusively Christian population of about 20,000, famous rock-hewn churches, referred to as biete, bete or bet, meaning ""house"". Ethiopia's second...",5,June 2019
Rock-Hewn Churches of Lalibela,Amazing churches and great guide,We don’t normally use a guide but I would really recommend you do here as there is much to learn and also lots of passageways and things you’d miss otherwise. We used a guide called Kassahun (tel. +251 98 525 9442) who really made our...,5,April 2019
Rock-Hewn Churches of Lalibela,The reason you're in Lalibela,"Don't miss these sites, even though a couple now have UNESCO coverings on them, which does decrease from the mystery a little. Extraordinary, words and pictures don't do them justice",5,May 2019
Rock-Hewn Churches of Lalibela,So many churches - otherwise 5 stars,There are sooo many churches of these churches in Lalibela - otherwise 5 stars. I did them all in one afternoon but it was heavy stuff and I did not check all the details. I was without guide but listened several guides on those churches...,4,April 2019
Rock-Hewn Churches of Lalibela,Awesome Experience But Make Sure You are Physically Fit,"I am glad that I took the time to visit this treasure of humanity. I had a great time. Some caution: Hire a guide. Have water with you. Expect to pay 50 Dollars in fees for the permit to access the churches. Most importantly, make...",5,April 2019
Rock-Hewn Churches of Lalibela,“A MARVEL of AFRICAN CIVILIZATION”,"There was a steep climb down to the entrance of this splendid church.
We saw most of the 11 stone cut churches, but this one [St George church]  was the most impressive. 

This area is a marvel of African civilization. The main place that I...",5,March 2019
Rock-Hewn Churches of Lalibela,Leul- Professional & Super guide for Lalibela,"We thoroughly enjoyed our tour in Lalibela with our English speaking guide Leul who we appreciated for his kindness and his erudition. He has a very thorough knowledge of the area, including history & architecture of the rock churches and capable to suggest different options...",5,November 2018
Rock-Hewn Churches of Lalibela,Like nothng you've seen,Standing near in and the rock hewn churches of Lalibela is something I will never forget.  I will not describe the feeling or the wonder of standing at this living monument as I cannot do it justice.  There are 11 churches carved from the massive...,5,March 2019
Rock-Hewn Churches of Lalibela,Historical tour ,"Rock-Hewn Churches, Lalibela
The 11 medieval monolithic cave churches of this 13th-century 'New Jerusalem' are situated in a mountainous region in the heart of Ethiopia near a traditional village with circular-shaped dwellings. Lalibela is a high place of Ethiopian Christianity, still today a place of...",5,April 2019
Rock-Hewn Churches of Lalibela,Lalibela churches tour,"I visited Lalibela in December 2018 and I was very lucky meeting Ayalew Abey, a wonderful local guide. He knows everything about Lalibela history. Not only about the churches but also about people and customs there.
I was travelling on my own and he was...",4,December 2018
Rock-Hewn Churches of Lalibela,The Phenomenal Churches of King Lalibela,"I thoroughly enjoyed visiting 11 amazing churches carved out of stone by King Lalibela. My guide was amazing not only for his in-depth knowledge of the history behind the churches, he also knew all the beat vantage points to capture stunning pictures. This was a...",5,April 2019
Rock-Hewn Churches of Lalibela,One of the wonders of the world,I have waited a long time to see this church and I was not disappointed. In a way it is difficult to appreciate all the churches equally in a short space of time as they are so marvellous and quit different. Take your time if...,5,March 2019
Rock-Hewn Churches of Lalibela,Worth the detour,Guide showed us round the northern churches.   Amazing feats of craft and each quite different. Definitely worth getting a guide,5,March 2019
Rock-Hewn Churches of Lalibela,Incredible,"A spectacular place! Absolutely worth visiting. Our guide was Enoch and he was brilliant - friendly, knowledgeable, spoke great English. He showed and told us so much in the short time we had available and at a competitive price. Really enjoyed our visit and felt...",5,March 2019
Rock-Hewn Churches of Lalibela,Lovely Lalibela,"Our visit to Lalibela was fantastic.  The 11th/12th Century churches are truly amazing. Our guide, Gashaw (gashawdemlia21@gmail.co) ,was a young, knowledgeable, tech-savy, kind man.  His English was excellent and his prices very competitive. We felt very safe with him as his driving skills are very,...",5,February 2019
Rock-Hewn Churches of Lalibela,Unbelievable ,"We had ‘Terry’ a fantastic guide. He made sure we had the best possible experience. 1st afternoon, missing most of the group tours and in the cool time of day a comprehensive tour and overview of the history. Early Next morning, again before group tours...",5,March 2019
Rock-Hewn Churches of Lalibela,Fantastic,Incredible and fantastic. For sure worth the UNESCO world heritage label. We visited the churches with a local guide: Ayalew (look under Lalibela Hidden Treasure Tour).,5,July 2018
Rock-Hewn Churches of Lalibela,Amazing place but get the right guide!,"The churches are great. Posting here is to make sure people be aware of this guide and avoiding him. Photos also attached but a bit blurry. 

I forgot his name, I think it’s something like Birhan or Brihan. This is his number +251 91 104...",4,March 2019
Rock-Hewn Churches of Lalibela,Fascinating and unique - get a guide to fully appreciate,"I visited Lalibela and the rock-hewn churches back in 2009, and again this March and I was amazed all over again. This time I was visiting with my family, including our baby and my parents. We spread out visiting the churches over two afternoons, and...",5,March 2019
Rock-Hewn Churches of Lalibela,Mindblowing,"During Genna (Ehtiopian Christmas) you're surely not the only visitor in Lalibela: tens of thousands of pilgrims visit the churches at this time of the year. That in itself is already intresting to watch. My guide, Fikre, told me you can distinguish 3 groups of...",5,January 2019
Rock-Hewn Churches of Lalibela,Very Impressive: a must see in Ethiopia !,"The various churches are very impressive to visit.
Be sure you have a knowledgable Tourguide with you ....

And take enough time to soak these wonders from 11th century in you.",5,March 2019
Rock-Hewn Churches of Lalibela,Unique and Awe Inspiring,The rock hewn churches of Lalibela are the major reason that I decided to visit Ethiopia. I was not disappointed with my decision. The churches are even more spectacular than I imagined.It is simply incredible to understand that these structures were essentially chiseled by hand...,5,February 2019
Rock-Hewn Churches of Lalibela,No Place Like Lalibela,"Astounding churches chiseled from ground level fifty feet down into the ground.  Imagine 40,000 people over 23 years with hand held chisels and small tools carving into solid rock to make churches.  Once they have the basic shape of the church, they must then cut...",5,March 2019
Rock-Hewn Churches of Lalibela,Amazing,"The churches are not cute by European standards, but the construction is the thing.  Cut out of rocks by hundreds of people in the 11th/12th centuries.  But how - even though explained by the guide - it still seems impossible.",4,March 2019
Rock-Hewn Churches of Lalibela,magic!,"Made in just one night by King Lalibela with the help of angels or chiseled out of the stone by hundreds of artists over 23 years. In any case, incredible!
A magical place where you can feel histor. You can visit all churches in on...",5,February 2019
Rock-Hewn Churches of Lalibela,You need to be fit to do all the churches,"This is the whole point of Lalibela. However, be warned there are 11 churches to tour. It's worth reading up a bit on them beforehand as the official guides are of varying quality. Some tell you the legends but not the history. Try spreading the...",5,February 2019
Rock-Hewn Churches of Lalibela,amazing,"Visit with the other churches be a good walker, ther is a lot of climbing and talking off of shoes. must cover shoulders for ladies or it is disrespectful for the priests.",5,February 2019
Rock-Hewn Churches of Lalibela,Unique experience,"A very special place offering an unique experience, especially as it is still heavily used by locals and pilgrims. This does make it, however, feel a bit uncomfortable to walk through as a tourist. But if visiting Ethiopia, you shouldn't miss Lalibela.

I was guided...",4,January 2019
Rock-Hewn Churches of Lalibela,A do not miss in Lalibela,"This is one of the chief reasons to visit Lalibela and does not disappoint.  Even if you don’t see all the churches, make sure you visit some — most especially St. George which is the iconic photo often displayed in brochures about the town. The...",5,January 2019
Rock-Hewn Churches of Lalibela,Beautiful churches,St. George's and St. Mary's churches were my favorite of this cluster. St. Mary's has beautiful paintings inside and we were able to participate in a brief service while there. St. George's sitting deep inside the massive rock is incredible!,5,January 2019
Rock-Hewn Churches of Lalibela,Tour Guide Recommendation,"Getaye Birku (getaye.fine@gmail.com, +251 91 344 9555) is an awesome guide for these churches, which are definitely a must see! I would highly recommend him for the churches, and I believe he is certified as a guide for other places in the area as well....",5,December 2018
Rock-Hewn Churches of Lalibela,Extraordinary site comes at cost!,"It is well worth your while visiting the 11 medieval monolithic cave churches in Lalibela. Steeped in history, you marvel at the way the churches were carved out of the rock. However you need to be prepared for crowds of visitors and people/kids looking for money at...",4,January 2019
Rock-Hewn Churches of Lalibela,Highlight of our visit to Ethiopia,These churches are all hewn out of rock and the sheer scale of it is amazing. Many are inter-linked. We were able to see services taking place and see what an important role religion has for the people.,5,December 2018
Rock-Hewn Churches of Lalibela,Amazing,"The construction of these churches is mind-boggling! We visited all  of the eleven churches in Laibela, including when there was a ceremony with the faithful dressed in white. Well worth a visit!",5,November 2018
Rock-Hewn Churches of Lalibela,A must do in Ethiopia,"This was on our must do list for a short trip to Ethiopia and it did not disappoint. We visited over a weekend and seeing the Sunday mass was a highlight. Even in the high season, the numbers of visitors seemed very low. The priests,...",5,November 2018
Rock-Hewn Churches of Lalibela,Fabulous- amazing creations,Don’t miss the 11 monolithic churches hewn out of solid volcanic rock. They’re truly amazing and wonderful. We were lucky enough to visit just ahead of Ethiopia’s Christmas celebration. The masses of faithful Christians coming to pray and visit was a sight to see both...,5,January 2019
Rock-Hewn Churches of Lalibela,Out of this world,Busy at Christmas but such an amazing experience. Each church is different....and don’t miss the converted jail....!,5,January 2019
Rock-Hewn Churches of Lalibela,Incredible historic sights,"The rock churches of Lalibela were built by King Lalibela in the 13th century. They carved, from top to bottom monolithic and non-monolithic structures which are very beautiful and in good shape. Definitely worth the visit.",5,November 2018
Rock-Hewn Churches of Lalibela,Extraordinary feat of engineering,"These churches are amazing for their skill in design over 800 years ago and need to be loved, preserved and used - as they currently are.  So special.",4,November 2018
Rock-Hewn Churches of Lalibela,Amazing churches digged from the rock.,"Go there, it is unique, but choose your travel agent carefully: ours was Bale mountain tours, avoid that one who kept changing the program, forced us accepting a 3rd person during the tour, and changed the hotel as well for a less expensive one (for...",5,November 2018
Rock-Hewn Churches of Lalibela,An extraordinary experience,"We had a wonderful tour of the churches over two days. The highlight was when our guide, Getu (+251 96 751 8591 getu.lal@gmail.com) took us into Saint George's church before sunrise for a service. It was absolutely amazing, he showed us how to be respectful,...",5,December 2018
Rock-Hewn Churches of Lalibela,Step back in time. ,Incredible. My guides Happy (+251 91 1711967) & Temesgen (+251 91 3453596) were absolutely wonderful,5,November 2018
Rock-Hewn Churches of Lalibela,WOW a must sew,"This place is amazing. Definitely worth seeing. Our guide was outstanding Menber, and we were put onto him through the Red Rock Hotel which also wa Le a really great place to stay. 
You will need 1 day here to see it all - 12...",5,December 2018
Rock-Hewn Churches of Lalibela,Really enjoyed the guided tour of the churches,"Had a great tour of the churches, ending with Saint George's. We had a local guide, Yonas, who made the day magical.

Yonas knew all the passageways, doorways, and service times, and he kept the history stories entertaining as well. We really lucked out in...",5,November 2018
Rock-Hewn Churches of Lalibela,"Mysterious, fascinating ancient sanctuaries","Beautiful artisanship from more than a millennium ago!  Being down in the troughs and underground pathways which connect all the carved churches gives a feeling of mystery, while the ardent local worshipers and pilgrims gives the place a sense of living history; tradition continues from...",5,July 2018
Rock-Hewn Churches of Lalibela,Still atmospheric in spite of UNESCO,"I first visited the churches before UNESCO started erecting protective roofs over them. They're not all covered yet, but our guide indicated that that was the long-term plan. The roofs with their large steel supports detract from the magic and mystery of the place, but...",4,October 2018
Rock-Hewn Churches of Lalibela,Going home to my ancestry,"All of the information that our guide Alye
gave us was very informative. He went above and beyond his duties.",5,September 2018
Rock-Hewn Churches of Lalibela,Fascinating ,"This is a must see Place in Ethiopia.
And it was our highlight of ethiopia!
Must to have a local guide as well",5,October 2018
Rock-Hewn Churches of Lalibela,What made them do it?,These are close to being amongst the top wonders of the world. The different types of building are a must see. But do not expect to see the grand churches of Europe. These go back to an earlier and simpler time at the birth of...,4,September 2018
Rock-Hewn Churches of Lalibela,An amazing Ethiopian must see...,"I landed in Lalibela - wanting just to see the churches - and choose my tour guide at the airport - his name was Desale (means Happy and this is his nickname that he lived up to) Alemu.  He sorted out my hotel accommodation, took...",5,October 2018
Rock-Hewn Churches of Lalibela,Unique site not to be missed,Unique site you will not see anywhere else. The network of churches is very extensive and there are 3 clusters that can be visited all in one day. You have to take your shoes off to go inside and they are all quite similar inside....,4,November 2018
Rock-Hewn Churches of Lalibela,Amazing ,I don’t know where can I start.. when u google ethiopia this church photos shown all the time and this place is spectacular. Every each church is handmade and took years to built.Inside of the churchs smelly cus of carpeting but definitely definitely everyone who...,5,January 2018
Rock-Hewn Churches of Lalibela,"For anyone interested in culture, history of religion these are essential viewing","A must see, incredible what the power of faith can create, a medieval marvel.  Get a good guide to fully appreciate the history and culture of this site.",5,October 2018
Rock-Hewn Churches of Lalibela,A must see!,"Lalibela is a wonderful small town which needs to be visited.
as i am working in Addis i just took the weekend to visit it and i am glad that i did...",5,October 2018
Rock-Hewn Churches of Lalibela,Amazing,I loved my visit to Lalibela and the rock churches. The only thing that spoilt the experience for me was the constant barrage of people trying to engage with you. I found it really hard to just enjoy the experience and didnt stay as long...,4,October 2018
Rock-Hewn Churches of Lalibela,Exceptional UNESCO site in a rural part of Ethiopia.,"Day 1- We walked nearly 1.5km uphill from our Harbe Hotel on a cobblestone street through the center of Lalibela.  Reaching the entry of the North Eastern Group, we were pointed to the 'Ticket Office' where we registered, paid $50 US each, and received a...",5,October 2018
Rock-Hewn Churches of Lalibela,Fascinating!,We went to the churches with a guide from ETT called Ababa. Our guide was very friendly and knowledgeable and was able to tell us everything we wanted to know about the buildings and the legends. I'm not sure if you can enter without a...,5,October 2018
Rock-Hewn Churches of Lalibela,Stunning,"My daughter and i visited the underground and cave churches of Lalibela. We were mesmerised, almost like going back to ancient times. Lalibela’s altitude is more than 2000m above sea level so be prepared to acclimatise if you have problems with high altitudes. We had...",5,April 2018
Rock-Hewn Churches of Lalibela,Fantastic,This is obviously a must see attraction and it really does live I up to expectations. I would recommend splitting the churches into two groups offer two days,5,June 2018
Rock-Hewn Churches of Lalibela,ve amazed,"astounding rock-hew churches which will assault your imagination, still in use a millennium later, not for the faint of heart, rugged climbing and walking through fascinating crags, tunnels, and narrow slits of granite but well-worth the while",5,June 2018
Rock-Hewn Churches of Lalibela,So interesting ,My first time seeing temples or churches that are carved into rock vs. Built up from the ground. Such an Intersting architecture.,5,May 2018
Rock-Hewn Churches of Lalibela,Marvellous religious site,"Absolutely magnificent archeological site.
A must visit for a couple of days. Every single church is outstanding",5,March 2018
Rock-Hewn Churches of Lalibela,Worth the trip - Unique in the world,"My wife and I flew in from Abu Dhabi, through Addis Ababa. After reading other reviews, we were lucky that one of the most popular guides was available on these days (2-3 days are enough). Ayalew Setegn picked us from the airport, showed us the...",5,June 2018
Rock-Hewn Churches of Lalibela,Worth the trip,"Since we had been to Ellora and Ajanta in India, we were very keen to see teh rock-hewn churches of Lalibela. While not as large or impressive as Kailasanatha, these were impressive in their own right, especially since they are still in use with traditions...",4,May 2018
Rock-Hewn Churches of Lalibela,Amazing. ,Beyond incredible. An unforgettable place of living history and religious devotion.  Go early in the morning by 6 am to see the pilgrims crowding the church of St. George. And don’t miss the mummy to the left of the entrance!,5,May 2018
Rock-Hewn Churches of Lalibela,Not as amazed as i thought i would be,The chuches are nice but the metalic structure and dirty constructions around them ruin them. You arrive and see these ancient monoliths and a big metalic tructure in each corner which could have been designed in a better way to camouflage with the actual structure...,3,June 2018
Rock-Hewn Churches of Lalibela,Churches pack an emotional wallop,"I thought the term “living rock” was ridiculous – I couldn't understand how a rock could be alive – until I saw the 13 “living rock” churches in Lalibela.  Back in the 12th century, these churches were excavated out of solid rock, so everything is...",5,April 2018
Rock-Hewn Churches of Lalibela,Group visit with wild frontiers,"Excellent. Mind blowing awe inspiring 
The churches are many and varied. Accessible and help is available if you are not sure footed.  Very much should be visited. On par with the pyramids in terms of world heritage sights",5,April 2018
Rock-Hewn Churches of Lalibela,unique !!!!,"it s true it s so expensive but it s worth it
at least you have 2 days in order to visit the 11 churches spitted on 3 different zones, me i was more chocked 
by the UNESCO roofs, ugly and completely useless because damaged...",5,April 2018
Rock-Hewn Churches of Lalibela,Excellent Tour Guide,We spent a fabulous few days in Lalibela visiting the three main sites of the rock-hewn churches.  We bought our tickets at the main visitor centre and then found a local official guide.  We were delighted with Alex who provided just the right amount of...,4,April 2018
Rock-Hewn Churches of Lalibela,Incredible,The churches of Lalibela are fascinating opportunities to view Ethiopian and Christian church history.,5,April 2018
Rock-Hewn Churches of Lalibela,Beautiful ,We had a great tour guide and loved the churches tour. It’s amazing and beautiful well worth the time and money.,5,April 2018
Rock-Hewn Churches of Lalibela,The main reason to visit Lalibela,There are 11 churches carved from single piece of rock in the 12th and 13th centuries.  These are not museums but active churches.  Visit on a Sunday for the full effect of services that have been held continuously and in the same manner for the...,5,March 2018
Rock-Hewn Churches of Lalibela,Churches of Lalibela,We had a wonderful tour with Alye Geta (Alex) over 2 days.  You can contact him here: geta.aleygeta2013@gmail.com or +251 922 627 352.  We were lucky enough to arrive in Lalibela over the Easter weekend.  We arranged a guide through our hotel but they were...,5,April 2018
Rock-Hewn Churches of Lalibela,Rock hewn tour,My trip was specifically to see this historical churches that were hand carved into the side of huge rocks. The churches were amazing. Every EthuopianChristia n Otthodox must have a replica of the Ark of the Covenant inside. The paintings all told the same biblical...,5,December 2017
Rock-Hewn Churches of Lalibela,"Amazing Churches, a little expensive","The churches are beautiful! The history of them is really interesting. You do need a tour guide to fully appreciate them. I would recommend the morning tour as it can get very hot. 

If you are there on a Saturday I would recommend the market...",4,March 2018
Rock-Hewn Churches of Lalibela,Amazing in Ethiopia,This was a wow factor and a worth while experience to see and hear the history of this church. Ethiopia also holds biblical history thats not talk about which is so sad.  I would advise traveller to take the trip you will not be disappointed....,5,February 2018
Rock-Hewn Churches of Lalibela,Fabulous. ,architectural and engineering brilliance .   But there are so many!  It was hard to keep track of what we saw after a full day of touring..,5,February 2018
Rock-Hewn Churches of Lalibela,"Must see, try to spend two days to see all of them",A flashlight is useful. Wear good walking shoes.  You may find your visit overlaps with a festival. Spectacular.,5,April 2017
Rock-Hewn Churches of Lalibela,amazing. A must-see in Ethiopia,"Breathtaking - our guide Alye (Alex), arranged through Sora lodge, comes highly recommended to take you around all sets of churches.",5,February 2018
Rock-Hewn Churches of Lalibela,Amazing churches of Lalibela.,A must do. Visit all the rock-hewen churches. Take your time as you walk on slippery rock to get the best view. So unique and amazing.,5,January 2018
Rock-Hewn Churches of Lalibela,How did they do it? And... Who are they?,"Smaller than expected but still lived up to expectations.  Do not miss this if going to Ethiopia.  Take the time to walk around them, go in them, ponder what it meant to whomever built them.  Is the Ark of the Covenant there or nearby? A...",5,January 2018
Rock-Hewn Churches of Lalibela,Enthralling Sites,Two main sites - a must see place.  Stunning churches cut from the rock.  Romantic stories about their construction abound.  Priests in each church so it retains its spirituality despite the many visitors.  Choose an approved guide to take you round.  You won’t regret the...,5,February 2018
Rock-Hewn Churches of Lalibela,Civil Engineering Wonder ,Not to believe how these could have been built so long ago.  Somehow each of the 11 churches has its own character so they are all worth visiting. Special recommendation is to go Sunday morning when it seems the whole town is there in white...,5,February 2018
