Destination Name,Review Head,Review Body,Rating,Date
National Museum of Ethiopia,Afternoon educational excursion,The National Museum in Ethiopia is quite interesting.  They have quite a bit of national pride and like to talk about their history.  It was a good way to spend a few hours in the afternoon learning about Ethiopia's history and culture.,3,June 2014
National Museum of Ethiopia,Lucy is here,"The Lucy display at the National Museum has absolutely the best explanatory panels. Upstairs is less well explained but still worth going around. We spent over an hour at the museum and were well pleased. Afterwards, we went for lunch at the neighbouring Lucy Lounge...",4,February 2015
National Museum of Ethiopia,A must visit when in Addis Ababa,What I find fascinating most in the meseum is Lucy which is skeleton of Avery old human being. The charges for entry into the meseum,4,October 2014
National Museum of Ethiopia,Very interesting,We went to see Lucy and it did not disappoint.  The museum is very basic - no bells and whistles.  My Ethiopian friends told me that this is evidence that life began in Ethiopia and we are all related!  Great history lesson.,5,September 2014
National Museum of Ethiopia,Upgraded,This museum has had a great upgrade in the last few years.  Very pretty and interesting downstairs exhibit. Upstairs with recent history. Second floor with some art.,4,February 2015
National Museum of Ethiopia,Good place to visit before a tour in Ethiopia,"This is also a very interesting Museum to visit in Addis Abeba before starting a tour in Ethiopia.
It helps to have a vision of Ethiopia history.",4,October 2014
National Museum of Ethiopia,INteresting,"The most interesting display in this museum (and really the only one worth visiting) is the basement ancient man display, including the famous skeleton of Lucy.  THis display alone makes this place a must/",3,February 2015
National Museum of Ethiopia,Lonely Lucy!,"This museum ought to be at the top of the list of projects for the Ethiopian Tourism Bureau!!  Addis desperately needs quality tourism attractions in a country that is rich in tourist treasures. Lucy is the star in this museum, but the rest of the...",2,January 2015
Ezana Park,The best bit,Good to wonder around the stelae park and use your imagination. A visit with aguide is best as they know far more about the site than the guide books.,5,January 2019
Ezana Park,Ezana Park is a park different to the Stele/Obelisk Park,The Ezana Park in Axum is at the junction between the town center and the Stele Park.  Some historical artifacts were found in the park location (as stated in a sign outside the park) - now it is a popular park for locals to rest.,3,January 2019
Ezana Park,Ancient stellae,"Axum was the capital of Abyssinia in the 2nd and 3rd century. 
The park features the stellae, or grave markers of the monarchs of that period. The stellae are extremely unusual. They were carved from granite, brought to Axum by elephants, and erected for posterity,...",5,February 2018
Ezana Park,The smallest park I know.,"Ezana  park ""The  smallest  park  I  have  seen  in  my  life"" The  smallest  park  I  have  seeing  in  my  life.Nothing about  it  is  fancy  or  wide.However,it  is  equiped  with  old age  stones.And  I  heard  that  the  park  was abit  bigger than  now.I  read  it  was...",4,August 2017
Omo National Park and River,Fascinating and helpful tour with Bereket Tadesse,"We spent a few days with Bereket Tadesse showing us around some of the various tribes in the Omo valley. He was really helpful, enthusiastic and knowledgeable about the different people visited. We were lucky enough to visit the bull jumping ceremony which was amazing...",5,October 2018
Omo National Park and River,Local tour guide for Omo valley,"I just returned from 20 days with Nesibu Rasta as my guide and tour organiser, half in the Omo Valley and half in the north. He's a nice, honest and caring person, also responsive to my needs and expectations. 
I had arranged with him a...",5,October 2018
Omo National Park and River,You should visit the Jinka Market,"The weekly market in Jinka is a lot of fun. As a foreigner there, you don't feel so pressured nor out of place since there is so much activity that doesn't revolve around tourism. We found this market to be a great cultural experience. You...",5,December 2017
Omo National Park and River,Omo valley is a must see,"We had a great time visiting Omo valley in August with Guya Dunete as one of our guides. Went to see many different tribes and always felt amazed and safe.
I’ll see you guys next time as well!",5,August 2018
Omo National Park and River,Visiting omo valley,"Had a great time visiting omo valley and having Guya Gunete as a guide.
A local young man from the Hamer tribe. Knowing the locals and having a lot of experience. 
Very recommended.
dinoteguya@gamil.com",5,December 2017
Omo National Park and River,Omo valley,"Just spend an amazing two weeks in the omo valley.
I had the opportunity to camp with mursi, hamer, Dassanech, karo, nyangatom and suri tribes ! 
Special thanks for my guide Muga for assisting me ! 
This is a great guide and I sincerely recommend...",5,November 2018
Omo National Park and River,Best Tour Operator for Omo Valley.Excellent opportunity to make contact with diverse tribal cultures.,"I booked an 8 day tour of Southern Ethiopia with ""Addis for Tour"". I couldn't have been more satisfied with my experience. We managed to pack in so many amazing experiences in that time, including visiting many of the colorful Market days of the different...",5,October 2018
Omo National Park and River,"Out of the 61 countries I’ve visited, Ethiopia stole my heart the most","Allow me to start this review off with some important info for anyone who is planning a trip to the Omo Valley. I had the pleasure of having Robel, a local Ethiopian tour guide, show me the Omo Valley and all the local tribes there....",5,November 2018
Omo National Park and River,very best young guide and driver,"Our visit to OMO valley in September was very impressive and exciting! With lots of driving but we still got to see the tribes we desired. Thanks to our guide/driver Yasu, a very energetic young man who is more mature than his age! Yasu is...",5,September 2018
Omo National Park and River,Best option to visit the Omo valley,"During the month of August my girlfriend and I did a trip across the omo valley, visiting some of its tribes, the magestuous landscapes and we did It all with the help of our guide Firew. He can talk several dialekts, what helps a lot...",5,August 2018
Red Terror Martyrs Memorial Museum,A look at the horror of the Mengistu regime,"A memorial to the victims of the brutal Mengistu regime with pictures of the brutality, photographs of victims, stunning artwork capturing the horror together with a room of actual skeletons of identified victims and implements of torture. The knowledgeable guide, who himself said he was...",5,July 2012
Red Terror Martyrs Memorial Museum,Surprise Gem,I decided to check this museum out after several trips to Addis and driving by at least a dozen times.  I must say it was a good decision.  Entrance was free and comes with a personal tour.  I was fortunate enough to have an actual...,5,July 2012
Red Terror Martyrs Memorial Museum,short visit enough,"Interesting place, but not for that long unless you're a real Derg history buff.  Horrible pictures and bones.  Could use some more historical context in its explanations.",3,June 2012
Red Terror Martyrs Memorial Museum,Historical and moving,Provided a window into a recent historic time in Ethiopia,4,July 2012
Red Terror Martyrs Memorial Museum,Somewhere to visit to see the terrors that Mengistu caused for Ethiopian people,"The museum is providing a good view of the terrors Mengistu Haile Marriam, the previous dictator in Ethiopia has caused. It is not a place to go and laugh, but to see the miseries. The negative is that it looks a bit like a propaganda...",4,May 2012
Red Terror Martyrs Memorial Museum,Important museum but need a tour,"This museum commemorates a sad part of Ethiopian history - the killing of 500,000 people by the Derg military government under Mengistu Haile Mariam in the late 1970s.  The museum consists of pictures, paintings, and also recovered skeletons of those killed.  The descriptions don't give...",4,July 2012
Red Terror Martyrs Memorial Museum,Best Museum in Addis,Ask the curator for a tour and he'll give you a great talk about the history of the revolution.  The museum is free too....can't beat that.,5,June 2012
Red Terror Martyrs Memorial Museum,Must see,Rd Terror Martyrs Memorial Museum is a must visit in Addis. Guides and presentation excellent. Everybody should see this,5,June 2012
Red Terror Martyrs Memorial Museum,Interesting and Informative,Had a great conversation with one a curators who was imprisoned by the Derg for 8 years. Very interesting.,5,April 2012
Red Terror Martyrs Memorial Museum,Red Terror,"i was bored, not expecting much . but was pleantly surprised with how
well their presentation and knowledge of the history was. also loved the cafe",4,January 2012
Ethnological Museum,Definitely worth seeing,"Interesting educational exhibits, that addressed the history of Ethiopia.",4,November 2011
Ethnological Museum,Yes to the Ethnological Museum,Very well done and I especially liked seeing the private quarters of Haile Selassie and his wife. The displays were well marked and informative,5,October 2011
Ethnological Museum,Very much worth a visit,"The guide we had was very knowledgeable and this made our visit fascinating.  Unfortunately we had to leave after 1.5 hrs due to our own schedule.  However, our last day in Addis and after our tour of the north we spent another hour without a...",5,September 2011
Ethnological Museum,This museum was one of my favorite places.,"This is so much fun and a must see. 

The Museum is in the old palace on the grounds of Addis Ababa University. The collections are wonderful. The ethnographic collection is well displayed .with good information of the different groups of people in Ethiopia. They...",5,August 2010
Omo National Park and River,View Ethiopia,"Fantastic experience in the omo valley with view Ethiopia tour! 
   If you are looking for a fantastic tour to the omo valley and real experience with the tribes view Ethiopia tour is the right choice! 
   Mieraf is a professional and experienced guide to the omo...",5,May 2019
Omo National Park and River,"Omo Valley Kali Ethiopia Tour - 3 Day - Hamer, Kharo, and Mursi","My girlfriend, her sister, and myself were recommended to Kali Man by a very nice Belgium couple we met while in Ethiopia. We were working on quite the budget and Kali Man was more than kind and helpful to work with us to find a...",5,May 2019
Omo National Park and River,"Spend Your BEST Omo Valley Night, In A REAL HAMAR Village -With GELE BODO!","My best night in the Omo valley (in fact in all Ethiopia)
Was lying on a mattress under the stars, 
In the garden of a village hut,
In the most peaceful and quiet place in Ethiopia: 
Close to Turmi, 
The village of the Hamar (Hamer)...",5,April 2019
Omo National Park and River,Omg Vally with Robel Hailu,"Name: Robel Hailu
What's up number: +251912707956
Email. SOL770084@yahoo.com

If you are looking for the most special way of traveling and experience your way.
The Omo Vally Driver and tour Guid Robel Hailu is a profassional for privet transportation and organizing your dream tour perfectly...",5,April 2019
Omo National Park and River,Omo valley & Awasa AMAZING TRIP w/ Robel Hailu,"First of all, I would like to recommend the BEST guide in the area - ROBEL HAILU 
Whatsapp: +251 912 707956
Email: SOL770084@yahoo.com

We did 10 days all around amazing South Ethiopia highlights.

Robel picked us up from Addis all the way through Shashamane, Awasa,...",5,May 2019
Omo National Park and River,Avoid Solomon Kidane and Tesifaye Hanota,"I'm a solo female traveller from the UK. I cane to Jinka 3 days ago 16 May 2019. I stayed in Nasa Hotel. As soon as I arrived and got to my room, I heard a loud knock on my door, the hotel reception sent...",1,May 2019
Omo National Park and River,The incredible Omo valley with the best guide ROBEL HAILU,"Me and my friend traveled among the tribes and nature in the Omo and had an amazing experience with the tour Robel Hailu. Robel isan experienced driver and guide, speaking excellent English, patient and courteous. Did everything to make the experience perfect and have excellent...",5,April 2019
Omo National Park and River,Omo valley quick visit. Really wonderful place...,"Omo valley and the tribes visit could really be an amazing experience, but to feel and enjoy it time is needed.
My tour was nice, but at the end what I feel was... I din't spend enough time to appreciate the experience, to know the...",4,March 2019
Omo National Park and River,The Omo Valley with Degu Ashenafi,"We had our own vehicle entering the Omo Valley from Lake Turkana. While you can read up a lot about the Valley we considered it a must to have a local guide. There is so much to see in the way of culture, history and...",5,June 2018
Omo National Park and River,Spirit of real adventure and authentic expierence with Demise,"Omo Valley is undoubtedly one of the most unique places on Earth. I have already visitied it twice, 9 days in total (Feb and May 2019). First time I was travelling with a friend (two girls), we were looking for a local guide with fair...",5,May 2019
Casa Museo di Rimbaud,Tired museum,"I'm not a fan of Rimaud and the museum didn't help.  Yes, he lived in Harar.  The museum didn't do much to excite me about his writings.",3,February 2014
Casa Museo di Rimbaud,Quirky and Interesting,This museum isn't going to blow the socks off of any museum connoisseurs.  But it's certainly worth a visit.  While there is some doubt that Rimbaud ever actually stayed in this house - or that it was even built before his death.  That shouldn't deter...,4,September 2013
Casa Museo di Rimbaud,interesting,interesting photos from the late 1800s - 1900s.  Beautiful view from the verandas and interesting architecture.,4,July 2013
Casa Museo di Rimbaud,Rimbaud's House?,"Those who have had ""Rimbaud's House"" pointed out to them in the past will tell you that this is not the place  Rather it was the house of a prosperous merchant, far grander than Rimbaud's digs.  Nonetheless, it is interesting to see the compound and...",3,October 2012
Hippo watching on Lake Awassa,Amazing sights,"Although it is a bit pricey for Ethiopian standards (500Birr), you can see several hippos and birds during the 1 hour trip.
Wear a hat and sun-block because most of the boats don't have a roof.",4,May 2014
Hippo watching on Lake Awassa,Hippos on lake awasa,"Yes - I have seen them before but it is pleasant out on the lake, watching the fishermen in their reed boats",5,March 2014
Hippo watching on Lake Awassa,Definitely Hippos Here!,Awassa is a beautiful town situated around this lake.  The boat ride to see the hippos is a definite must if you are staying there.  We saw about 5-7 hippos on our outing in the middle of the day (11am-noon).  We even caught sight of...,4,March 2014
Hippo watching on Lake Awassa,Delightful city and lake in southern Ethiopia- and hippos!,"The city of Awasa has wide, palm-tree lined boulevards with clean air and bright sunshine- a welcome change if coming from Addis Adaba.  While the city is refreshing, the lake is the big attraction.  We came on a bus from Addis and were able to...",5,November 2013
Hippo watching on Lake Awassa,We saw a lot of hippos,"Get a plastic boat. 
we took a boat ride out to see some hippos and on the way back as the boat slammed against the waves, the side of the boat cracked. Kimbo seemed concerned so the tour guide started bucketing water out and I...",5,July 2013
Hippo watching on Lake Awassa,I saw the Hippos,I stayed at the Haile Resort. I needed a break from the hustle of Ethiopia and was yearning for a long hot shower. The hippos live in a small water grass area just North of the Haile resort. I went at about 9:30 am and...,4,May 2013
Hippo watching on Lake Awassa,no hippo,"I have been to Lake Awassa several times, I have been sailing on the lake using thier boat/ it is still in my face book cover page....but the funny part is I have never seen a hippo, I don't trust the guys who posted here........",2,May 2013
Ethnological Museum,Shows Ethiopian culture,"There is a little for everyone, the ethic groups of Ethiopia, the way they live, eat and worship. Also religious art and the uniqueness of Ethiopian musical instruments.",5,September 2015
Ethnological Museum,A good start to get to know the country and its people,"I was lucky to be a part of a group visiting the basement of this museum,where you see artifacts that are not on display in the musuem. It's really an educational tour, I learned a lot and I'd go back again. And highly recommended to...",5,April 2016
Ethnological Museum,Very interesting museum - get a tour guide,"There are tour guides at the entrance who'll bring you round and you just have to tip them
Worth a visit - the museum is set in the middle of Addis University -so there's a good atmosphere around of young people and learning etc.
The...",4,April 2016
Ethnological Museum,"the arts, the crafts, the culture and the King!","Great place - well laid out and preserved, showing history and culture with good sort explanations, and including the bed chamber of the Emperor!",5,May 2016
Ethnological Museum,Excellent Museum in a Former Palace,"We stopped at this museum, located on the grounds of Addis Ababa University, on our way back from Entoto.  The collection is housed in a palace built and occupied by Emperor Haile Selassie.  Artifacts are organized in a manner that celebrates the  cycle of life...",5,May 2016
Ethnological Museum,Elementary and interesting,"This museum has very interesting exponats from allover Ethiopia. If you watch them with attention, you may notice how inventive and creative simple and poor people were in the past and they still are in very harsh life conditions. Plus there is a piece of...",4,May 2016
Ethnological Museum,Interesting overview of Ethiopian history,You can get a guide but I just walked around as there are a lot of info boards. Really liked the musical instruments section.,4,April 2016
Ethnological Museum,Great museum to learn about the trasditions and culture,This museum is housed in the heart of the University...and is very rich in its display and information.  I visited it at the end of my holiday which was helpful to recap all the different parts and different sub-cultures we had seen during our trip.,3,December 2015
Ethnological Museum,Two floors of a mixed bag of stuff worth 30 min,If short of time then maybe not the first choice though the two people I was with really liked it.  Static displays of 'history' and 'culture'.  The best bits were the private chambers and his bathroom!,3,April 2016
Ethnological Museum,History knowledge ,It was surprised to know that this museum were belong to Addis Ababa university and it is really very rich with historical information,4,April 2016
Red Terror Martyrs Memorial Museum,A Grisly Reminder,This new museum is not for the weak of stomach.  It is a reminder of a sad and wretched time Ethiopia's history when it was under military communist rule.  It is also a memorial to those who lost their lives during that time.  The display...,4,January 2013
Red Terror Martyrs Memorial Museum,Sad History... Come Prepared,The museum documents Ethiopia's dark history. There is alot of evidence presented on the atrocities that were committed by leaders. Our guide was very knowledgeable and he provided us with great facts of the time. There is no entrance fee into the museum but one...,4,December 2013
Red Terror Martyrs Memorial Museum,go here but at the end of your trip,"disturbing history, but important to see.  The museum is well designed and organized.  it is well worth a visit.",5,November 2013
Red Terror Martyrs Memorial Museum,Small but gives great understanding of what happened,Its a small museum but the guides having lived through the ordeal are well placed to give a full and detailed understanding of what life was like during this period. Some of the pictures and images are disturbing but are reality and really learned a...,5,December 2013
Red Terror Martyrs Memorial Museum,Must See even if disturbing,"This is a modest museum, built with private funds, that shows what happened to Ethiopia during the years of the communist government and t he reign of terror. It is simple but powerful, especially since the guides all experienced the terror first hand. I was...",5,November 2013
Red Terror Martyrs Memorial Museum,Clarity to the past...,The best thing about this museum is it puts the Red Terror into a historical context. It makes an effort to tell the visitor the situation enabling the Derg regime to seize power. I also found some of the footage really essential for understanding the...,4,July 2013
Red Terror Martyrs Memorial Museum,Very sad,Ethiopian history will not be complete without a visit here. VERY SAD especially as our guide had been a victim.,5,November 2013
Red Terror Martyrs Memorial Museum,A must see if you wish to appreciate modern Ethiopian history,A visit to the museum is a very sobering experience however it certainly is a clear record of the tragedies experiences by Ethiopian people during the coomunist period. The is a guided tour option which is highly recommended. The tour will take approxiomately an hour....,5,November 2013
Red Terror Martyrs Memorial Museum,Nice collection of photos,"Probably the best done of the museums in Ethiopia but, like most museums in the region and on the continent suffers from the lack of recordal of events and collection of artifacts. History could be a little more detailed but not bad considering the context.",4,November 2013
Red Terror Martyrs Memorial Museum,Maybe the most important place you will go in Addis,"It doesn't take long to go through this modest but moving exhibit.  You can't get a real feel for recent Ethiopian history unless you know this story.  Free entry -- you will want to give a donation, but there is not the least pressure to...",5,November 2013
National Museum of Ethiopia,Disappointing,"It was interesting to see Lucy but the rest of the museum was not very interesting. There are some exhibits that are labeled with ""tools"" or ""weapons."" It would have been better if the labels were more descriptive. I would skip this museum if you...",2,October 2014
National Museum of Ethiopia,A must see museum,"You are in Ethiopia, one of the least developed countries in the world.  So, it should come as no surprise that their national museum doesn't have the same kind of budget as the British Museum, the Louvre or the Smithsonian Air and Space Museum.

So...",5,July 2014
National Museum of Ethiopia,Lucy is here!,"For a national museum, I felt a little sad seeing this facility. Obviously they have little or no budget as the exhibits are dusty, sometimes labeled with handwritten slips of paper, and the lighting is poor. That being said, it holds some fantastic exhibits including...",3,September 2014
National Museum of Ethiopia,You must have seen Lucy,"If you are in Addis Ababa you should take an hour or so to visit the National Museum. There are some interesting ancient artifacts to admire, but top attraction of course is Lucy, named after the Beatles song Lucy in the sky with diamonds. Lucy...",4,November 2013
National Museum of Ethiopia,So much potential,"There are some amazing treasures in this museum -- but because the history of Ethiopia is so ancient, incredible, unique, and broad, I feel that this museum is not what it should be.  I long to see the government display the artifacts here with more...",3,April 2014
National Museum of Ethiopia,LUCY!,"Another must if you are at all interested in our human origins. 
Well organized. Most informative. The history of Ethiopia and Us told in a series of exhibits engagingly structured.",5,September 2014
National Museum of Ethiopia,Good for bones!,"This was the main reason for visiting, and this part of the museum is well presented - a logical exhibition of movement to the species we are now. Of course 'Lucy' is the world famous exhibit  but there are a number of others that add...",3,July 2014
National Museum of Ethiopia,Fascinating,"We saw a great swath of Ethiopian history from the remains of ""Lucy"" to the monarchs to the cultural aspects of this fascinating country.",5,July 2014
National Museum of Ethiopia,Quaint but not mind blowing,"Many of the items were not actually historical but the legitimate antiques were impressive. I would recommend viewing the Emperor and Empress's throne, clothes and crowns.",4,July 2014
National Museum of Ethiopia,Lucy the star attraction,"Loved the way the museum is organised. Lucy is the star attraction of the museum, but other exhibits particularly the one's about Ethiopian history and culture are also very good!",5,June 2014
Simien Mountains National Park,Simien National Park.Superb experience,"After a 11 days nice  trip in South Ethiopia we spent two days in Simien Mountains in October 2013.
We did contact with Alex Alebachew after reading good reports in the web.He did offer us a customized trip according our needings, and he also booked...",5,October 2013
Simien Mountains National Park,Tour guide / operator recommendation,"I’ve just returned from a fantastic trip in Ethiopia and wanted to share the positive experience we had with Ethiopia Eco Tour & Trek, run by Addis Yimmer addis_yimer@yahoo.com. We used them for the leg of the trip which included Gondar, the Simien Mountains and...",5,October 2013
Simien Mountains National Park,Should not be allowed to be called a National Park- Farm with a view.,"If you are looking for a wildlife/ nature experience do not go!! If you are looking for a nice view of the valley bellow the park then it's worthwhile, although the drive to Debark from Axum is just as spectacular and free! 
After traveling for...",1,November 2013
Simien Mountains National Park,Trek in Simien Mountain NP with Ethiopia Eco Tour and Trek,"We went on a 3 day 2 night trek in the Simien Mountain NP organised by Ethiopia Eco Tour and Trek. We were collected at the airport by Addis Yimmer the tour operator, and briefed on our route, on the drive to the mountains we...",5,November 2013
Simien Mountains National Park,Astonishing & Picturesque UNESCO World Heritage site,"At an altitude of 3.000m and higher, the Simien National Park (UNESCO World Heritage site) offers astonishing, picturesque landscape with steep cliffs, giant rocks, deep valleys and high mountain (e.g. Ras Dashen: 4.550m). Beside this you can spot lot of wildlife like gelada baboon (monkey),...",5,October 2013
Simien Mountains National Park,Most Beautiful Place in the World!,"I arrived in Gondor not knowing what to expect. I remember it was raining heavy and I was feeling worried that this whole trip might be a downer. But as soon as I got with my guide Simon, I really started to enjoy myself. I...",5,April 2013
Simien Mountains National Park,Stunning in every way,"Its a slog to get there - but incredibly beautiful. Fabulous scenery, wonderful birds and, at this time of year after the rains, the flowers were everywhere.",5,October 2013
Simien Mountains National Park,Highly Recommend Simien Trekking Experience with Shiferaw Asrat!!,"I recently participated in a 5-day, 4-night trek through the Simien Mountains National Park with a total group size of 7 people. Our exceptional trekking adventure was organized by Shiferaw (Shif) Asrat and his company, SimienTrek. Shif and his entire crew definitely exceeded my expectations...",5,October 2013
Simien Mountains National Park,Amazing 5 Day Trek to Summit Ras Dashen,"Six girlfriends and I summit-ted Ras Dashen over a 5 day trek through the Simien mountains. It was arranged by Shiff and his company Simien Trek (simientrek.com). He was so professional and everything was well organized. We had porters, cooks, a guide and a scout...",5,October 2013
Simien Mountains National Park,5 day Simien Trek with Amazing Company,I just finished a 5 day trek with SimienTrek owned by Shiferaw Asrat (Shif). We did a 5 day trek with 7 people to Ras Dejen/Ras Dashen and had the most amazing experience. Every staff member was exceptional and so thoughtful. They went out of...,5,October 2013
Omo National Park and River,Lower Omo Valley,"I traveled the Lower Omo Valley with Solomon Gezu for a week during January. We met in Jinka the day I arrived, while I was searching for accommodation. He introduced himself, gladly shared suggestions of an itinerary, and offered his  services for the few days...",5,January 2016
Omo National Park and River,Trip to Omo Valley,"I had heard really good stuff about Emani even before I had met him. My brother and his mate had already done trip with him and they had enjoyed it. My personal experience as well was great. Emani is an excellent guide, he really makes...",5,July 2015
Omo National Park and River,Ono Valley with Solomon,"I and my wife went Omo National Park for a week to visit tribes. When we arrived at Jinka, we met a tour guide, Solomon, and booked 2days-3nights tribe tour with him. This tour include Mursi, Hamar, Karo, and Dasanech tribes to visit. First day...",5,February 2016
Omo National Park and River,Omo valley with Lalo and Baraka!,"I went with my husband in omo valley for some days.
It was such an amazing trip! 
We reached the omo valley by bus from Addis Abeba. We stopped one night in arba minch and the day after we arrived in jinka. Here we found...",4,January 2016
Omo National Park and River,Fascinating place - with the right guide,"I spent a wonderful week in the South Omo valley, and that was largely thanks to my guide, Solomon Gezu. He put me in contact with another backpacker, with whom he had tailored a longer trip visiting several tribes around the region. Together we had...",5,December 2015
Omo National Park and River,Boat trip in Omo river with Solomon,"Omo valley could be an overwhelming experience for tourists.
I'm a professional photographer and a traveller, and i'm very sensible on the experiences i live when i visit a foreign country. After searching for tour arrangements that could satisfy our needs (get the direct contact...",5,January 2016
Omo National Park and River,The reason for traveling ,"As this is the reason for traveling to this area it must be good :)
A rural area. Hot and dry. Many interesting birds. Unfortunately not many wildlife. 
Many tribes that lives their life in a traditional way which makes it an anthropology dream. 
If...",5,January 2016
Omo National Park and River,Spending the night at a Mursi village - (By guide Solomon!!),"In contrast of negative things I've heard about visits to the Mursi tribe, my experience was very positive. Most of the tours only visit Mursi people for a few hours, which makes it more like a human safari then a respectful visit and an honest...",5,December 2015
Omo National Park and River,Holyland Tours,Ask Awash at Holyland Tours to organize you this trip through the Omo Valley. Awash not only organized this trip for my family of 5 but he also personally drove us for an entire week from Addis Ababa to the Omo Valley to Omorate. We...,5,December 2015
Omo National Park and River,interesting but very commericial. people museum and felt intrusive,"Real conflict. How to learn about the tribes without tourism impacting on tribal values. Unfortunately not possible. Life is very basic and conditions are hard. The tribes are, however, very commercially aware and the level of pushiness , poking and asking for money is very...",3,January 2016
Omo National Park and River,Best Guide in The Omo Valley - BABI HAILE,Before travelling to Ethiopia I had done a lot of research into the guides I would use as generally I do not use them unless necessary. I had a limited amount time and wanted to ensure that I made the most of the time I...,5,December 2018
Omo National Park and River,The best African tribal experience,"Hi, just few words to explain why you have to choose a good guide and a good driver in Omo Valley from Jinka.

1-You need to feel safe, so an experienced person with good feelings and sense of security to avoid scams, money abuse or...",5,May 2019
Omo National Park and River,Visiting the tribes of the Omo valley,"We spent a week wondering between villages of different tribes of the upper and lowwer Omo Valley: Dorze tribe and Chanha market, Konso tribe and Hammer village,  Dasanege tribe and Hammer bull jump ceremony, Karo tribe, Dimaka market, Jinka
and Mursi tribe.
We were with...",5,April 2019
Omo National Park and River,Fantastic 3 day Tour of Omo Valley Tribes,"I am a solo Australian male traveller visiting Ethiopia as part of a 5 month tour of East Africa. 
Touring the Omo Valley is more logistically difficult than touring the northern areas of the country. Hence, finding a competitively priced, reliable and professional guide with...",5,May 2019
Omo National Park and River,SO helpful and wonderful,"Abreham was a wonderful guide. He and his colleagues (Mamo and a few others) found me stranded in Jinka due to a scam. They really took me in, helped me with transportation, hotel, even offering to host me. Abreham eventually took me on a motorbike...",5,May 2019
Omo National Park and River,amazing trip in Omo Valley with Abraham,"We visited Janka and Omo Valley in March , 2019 and spend four days there. coordinated by our guide Abraham (kinfuabraham907@gmail.com / +251 926 905 878)
During the stay we visited various tribes , including Mursi, Hammer, Karo and Dassanech. Some of the tribal ppl...",5,March 2019
