Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
509,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Excellent place to know about the Kenyan tea and its history 
510,1.0,0.1587,"day, food, trip, guide, quick, spot, real, live, people, feel",Amazing Day trip from Nairobi
511,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful experience thanks to Peter
512,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","good guide, place could be better"
513,4.0,0.1587,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Excellent team building and hangout location...
514,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Nice experience 
515,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Not very animal friendly...
516,5.0,0.1354,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold","High priced home of the crocdiles, ostrich and tortoise."
517,7.0,0.1334,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Lovely view
518,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great views over the park
519,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Comfortable place to have food and take pictures
520,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Lovely lunch spot
521,7.0,0.1351,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Excellent viewing area
522,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",amazing views
523,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Wonderful wilderness
524,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Good view 
525,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","A differently made hindu temple, spacious and lovely"
526,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",peaceful
527,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Hindu mighty temple right at the entrance to East Africa
528,3.0,0.1356,"view, kid, educational, city, home, cultural, short, magical, full, part",Peaceful Place for Idol Worship
529,6.0,0.1389,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","Welcome, refreshing break from the city"
530,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Picturesque Farm with delicious food
531,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",New appreciation for tea
532,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Lovely day at Kiambethu Farm
533,4.0,0.148,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Family Day Out in Lush Tea Farm
534,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Lovely Environment
535,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Excellent English Architecture 
536,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Educational
537,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
538,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold","Lord Egerton Castle, a nice cool place for picnic. Nice history"
539,0.0,0.1453,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","A tour filled with rare sights, culture and history!"
540,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Really old
541,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",wow
542,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Glad to have seen it but wouldnt go again
543,6.0,0.1416,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Fantastic hands-on experience
544,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice area, but restaurant was so slow ..."
545,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Small but good for little kids
546,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Iconic
547,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",look great but long in the tooth
548,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Attractive Symbol of Mombasa
549,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",A quick stop is sufficient
550,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",FREE FREE FREE
551,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Free Of Charge
552,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Not Bad
553,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing
554,1.0,0.1356,"day, food, trip, guide, quick, spot, real, live, people, feel",Tusks - ok....
555,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Fun for family
556,1.0,0.1557,"day, food, trip, guide, quick, spot, real, live, people, feel",Real crocs! Great fun experience...just go on a Sunday 4pm
557,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice place!
558,0.0,0.1373,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great photo opportunities.
559,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A Wonderful Sunday
560,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","If you like crocs and wish to know more, this is the place"
561,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Nice to see the crockodiles but there is nothing else
562,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",famous tusk of mombasa
563,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Visit if you are near
564,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Nice Artifact
565,7.0,0.1351,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life","Just tusks.... in the shape of an ""M"" really"
566,6.0,0.1587,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","Simply Magnificent, Simply Africa!"
567,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical","Lovely, even for vegetarians"
568,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Nice, Serene and Cozy"
569,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",EXCELLENT SUNDAY BBQ + BUFFET
570,1.0,0.1389,"day, food, trip, guide, quick, spot, real, live, people, feel",The best eating house I visited on my trip
571,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",I love to just sit in the gardens and have my lunch
572,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",So much art work
573,6.0,0.1565,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",A unique experience
574,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",An Extraordinary Must See Experience
575,5.0,0.1544,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Now a national monument this is a place well worth visiting
576,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
577,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A Mildly Interesting Visit.
578,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Breathtaking!
579,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Charming!
580,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",beautiful place
581,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",The old town of Lamu
582,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",unique
583,1.0,0.1587,"day, food, trip, guide, quick, spot, real, live, people, feel",Interesting day trip
584,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lamu Tamu - am in love with Lamu
585,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",such a peaceful place
586,7.0,0.14,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",A wonderful view from above!
587,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great views
588,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth the Trek Up
589,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice information about the park but not maintained well
590,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very Serene
591,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great views
592,7.0,0.1378,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice view
593,6.0,0.1394,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Stunning views!
594,4.0,0.15,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Good spot to view the jungle and eat your lunch
595,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Had a wonderful visit
596,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",A very nice and peaceful farm
597,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",**A very enjoyable day**
598,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Very enjoyable excursion
599,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Lovely place, excellent lunch in a beautiful garden"
600,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Tea for two and more!
601,4.0,0.146,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Nice Outdoor Setting but Slow Service for Lunch
602,5.0,0.1587,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Great meal in beautiful surroundings
603,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",This was such an interesting place to go and see.
604,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely Atmosphere
605,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Lovely meal
606,0.0,0.1587,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great restaurant and staff
607,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great Venue
608,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Pleasant late lunch
609,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",A Pleasant Outdoor Lunch
610,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great Views
611,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice for a picnic
612,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth the climb
613,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Nice View
614,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great vista
615,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great view with Picnic Lunch
616,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fantastic
617,5.0,0.1334,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Easy walk up
618,6.0,0.1587,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",One of the most wonderful places in the world
619,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",The Town in its own class
620,2.0,0.1356,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Interesting Walk
621,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Old is Gold
622,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting
623,0.0,0.14,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",good exercise
624,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Mji wa kale -Old town
625,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Fantastic for families
626,2.0,0.1522,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Good Price for Locals
627,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold","Nice enough, but pricey"
628,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",nothing much
629,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting place
630,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful
631,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Stunning scenery
632,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lush!!
633,6.0,0.14,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Amazing experience
634,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful....just beautiful
635,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Simply Beautiful!
636,4.0,0.14,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Breathtaking Sceneries
637,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Iconic site
638,3.0,0.1437,"view, kid, educational, city, home, cultural, short, magical, full, part",The Tusks on a busy street
639,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great Landmark
640,1.0,0.1368,"day, food, trip, guide, quick, spot, real, live, people, feel",Recognizable landmark and photo opportunity
641,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Nice photo at sunset
642,0.0,0.1557,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great facility with knowledgeable staff 
643,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",great experience!
644,5.0,0.14,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Well worth a visit
645,0.0,0.1356,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good Education
646,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good To Know
647,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",So much fun!
648,2.0,0.1587,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Very Insightful tour
649,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very Picturesque
650,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Iconic Mombasa landmark. Worth a quick visit
651,3.0,0.1373,"view, kid, educational, city, home, cultural, short, magical, full, part",Very interesting old town. Watch your wallet.
652,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old Town
653,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Lovely but decayed
654,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great old balconys in Old Town Mombasa
655,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Quite Thrilling!
656,3.0,0.1473,"view, kid, educational, city, home, cultural, short, magical, full, part",Friendly to Children and Completely Run by Cute Women at a Young Age
657,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Love it!
658,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Best Time on a Drizzly Day
659,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Thrilling race!
660,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Costly but fun
661,5.0,0.1404,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",adrenaline filled pass time
662,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Excellent - real fun!
663,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Great!
664,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Out of Africa for real
665,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A Beautiful Resturant
666,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing Museum
667,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Kenya Is Beautiful
668,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Nice place for lunch
669,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",An excellent afternoon
670,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Fabulous Tour & Location!
671,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Great tour, relaxed lunch"
672,2.0,0.1587,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Interesting cheese tour.....but......
673,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Its an amazing place to be!
674,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Delicious
675,4.0,0.1368,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",It wasnt worth the money and ride to Limuru
676,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting visit
677,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Fascinating perspective on Kenya.
678,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fascinating 
679,6.0,0.1356,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",modern
680,2.0,0.1334,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",a great walk
681,6.0,0.1368,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Fine Overview of Amboseli
682,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Worth a Trip
683,2.0,0.1431,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",A Walk on the Wild Side
684,0.0,0.1334,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",A nice spot
685,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Not bad for first time visitors.
686,3.0,0.1356,"view, kid, educational, city, home, cultural, short, magical, full, part",Great for kids!
687,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Better than I expected
688,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Nice day
689,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fascinating history captured in the old walls. 
690,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",amazing architecture
691,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Lamu, the unique culture, vehicle free island"
692,2.0,0.14,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half","lamu is average, shella is perfect"
693,5.0,0.1536,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold","Mixed bag, but worth a visit"
694,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Fun experience!
695,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",this is the best deal
696,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Ok
697,1.0,0.14,"day, food, trip, guide, quick, spot, real, live, people, feel",Quick visit
698,3.0,0.14,"view, kid, educational, city, home, cultural, short, magical, full, part",Great exeprience
699,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Not changed much
700,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Interesting Town and enjoyable tour
701,6.0,0.1334,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Off season the best
702,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing
703,1.0,0.1356,"day, food, trip, guide, quick, spot, real, live, people, feel",Exotic and interesting
704,5.0,0.1565,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth visiting.
705,0.0,0.1515,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Very interesting way to spend a couple of hours
706,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",well worth the visit
707,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Most interesting
708,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Worth the visit
709,3.0,0.14,"view, kid, educational, city, home, cultural, short, magical, full, part",Great for snake and wildlife lovers
710,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Superb
711,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Really interesting!
712,1.0,0.1422,"day, food, trip, guide, quick, spot, real, live, people, feel",Great Day Out!
713,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Exciting!
714,4.0,0.1368,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Good place for fun family time with kids
715,0.0,0.1422,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Awesome experince
716,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",we liked it !
717,4.0,0.1394,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Interesting experience in a beautiful location
718,5.0,0.1422,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Worth going!
719,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Beautiful Joyful and educational tour with an excellent guide
720,2.0,0.1507,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Wonderful & Educational Nairobi Tour of Coffee Farm
721,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Amazing experience 
722,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Amazing tour and Excellent Guide
723,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great way to learn about coffee
724,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Enjoyable tour
725,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",wonderful heritage
726,3.0,0.14,"view, kid, educational, city, home, cultural, short, magical, full, part",Gorgeous grounds 
727,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Campus Fun Day
728,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",amazing
729,3.0,0.1378,"view, kid, educational, city, home, cultural, short, magical, full, part",A great place for sundowners
730,4.0,0.1544,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",An extremely pleasant afternoon
731,3.0,0.148,"view, kid, educational, city, home, cultural, short, magical, full, part",Evenings outside on the lawn are great
732,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Splendid place for lunch
733,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life","Good food, lovely garden..."
734,3.0,0.1422,"view, kid, educational, city, home, cultural, short, magical, full, part",Food is good but the colonial hangover is just nauseating
735,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Okay
736,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wow!
737,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",absolute delight for cheese lovers
738,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Great for cheese lovers!
739,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Great lunch
740,6.0,0.1587,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Delightful place nestled in the tea farms of Limuru
741,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Definitely not cheesy 
742,0.0,0.1515,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",History left to its own destiny
743,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Love it ♥
744,0.0,0.1453,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","The true Heritage can be found here, not unsimilar to Stonetown/Zanzibar, but smaller"
745,7.0,0.1422,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Rich Culture
746,5.0,0.1378,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Interesting and colourful!
747,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",GREAT PLACE TO VISIT
748,5.0,0.1334,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold","Lovely and interesting, but overpriced"
749,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting and Informative Visit with a Brilliant Lunch
750,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Interesting tour and great lunch
751,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Fantastic in every way!
752,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful afternnon
753,7.0,0.1356,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",Exceptional
754,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Wonderful!!
755,3.0,0.1394,"view, kid, educational, city, home, cultural, short, magical, full, part",Cultural Activity
756,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",Welcome to the world Crocodile Park
757,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high","Great visit, but park needs improvement"
758,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Lovely setting
759,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Nice stay in Nairobi
760,2.0,0.1394,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Very nice tour with great history
761,7.0,0.1394,"view, culture, garden, architecture, cool, setting, service, environment, spectacular, life",set in a lovely garden...
762,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful and delicious.
763,2.0,0.1422,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",Beautiful setting 
764,4.0,0.1587,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",Nice garden lunch location
765,3.0,0.1334,"view, kid, educational, city, home, cultural, short, magical, full, part",Good if you like Crocodiles
766,0.0,0.1368,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Worth a trip if you are in the neighborhood
767,4.0,0.1422,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",interesting may be wild
768,1.0,0.1394,"day, food, trip, guide, quick, spot, real, live, people, feel",Huge Slum
769,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Old but lovely
770,1.0,0.1356,"day, food, trip, guide, quick, spot, real, live, people, feel",great cafes
771,2.0,0.1356,"tour, walk, cheese, time, coffee, set, viewpoint, average, food, half",good to wander
772,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Good and very good guides
773,3.0,0.1334,"view, kid, educational, city, home, cultural, short, magical, full, part",Breathtaking view
774,4.0,0.1347,"lunch, family, afternoon, stop, location, history, famous, scenery, collection, shopping",nice view of the park with interesting and informative write ups on the way up
775,6.0,0.1422,"experience, tea, amboseli, top, stunning, world, unique, art, story, historical",On top of Amboseli
776,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Gorgeous
777,0.0,0.1394,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",tremendous views of Mt Kilamanjaro and Amboseli National Park.
778,5.0,0.1394,"worth, walk, farm, visit, meal, small, bird, child, sunset, gold",Observation Hill provides some great views of the Park
779,0.0,0.125,"history, informative, spot, spend, make, animal, point, restaurant, crocodile, high",Beautiful views of the area
